frame_index,left_knee_angle_deg,right_knee_angle_deg,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,left_angle_status,right_angle_status
613,158.3573,,1.0,0.9858,0.9916,0.9999,0.2339,0.4986,valid,chain_incomplete
614,157.0803,,1.0,0.9863,0.9917,0.9999,0.2198,0.5119,valid,chain_incomplete
615,160.5781,,1.0,0.9837,0.9904,0.9999,0.1918,0.4634,valid,chain_incomplete
616,158.0103,,1.0,0.9865,0.9921,0.9999,0.2359,0.5304,valid,chain_incomplete
617,159.958,,1.0,0.9885,0.9928,0.9999,0.2174,0.5079,valid,chain_incomplete
618,160.4722,,1.0,0.9859,0.9916,0.9999,0.1965,0.4662,valid,chain_incomplete
619,158.0793,,1.0,0.9848,0.9916,0.9999,0.1855,0.4802,valid,chain_incomplete
620,159.6921,,1.0,0.9882,0.9932,0.9999,0.2729,0.5754,valid,chain_incomplete
621,158.9082,,1.0,0.9883,0.9938,0.9999,0.2317,0.5281,valid,chain_incomplete
622,159.601,,1.0,0.9883,0.9938,0.9999,0.2712,0.5694,valid,chain_incomplete
623,158.7247,,1.0,0.9875,0.9928,0.9999,0.2375,0.5162,valid,chain_incomplete
624,159.626,,1.0,0.9893,0.9945,0.9999,0.2518,0.578,valid,chain_incomplete
625,159.0093,,1.0,0.9851,0.992,0.9999,0.215,0.4999,valid,chain_incomplete
626,158.9523,,1.0,0.9843,0.9916,0.9999,0.231,0.5075,valid,chain_incomplete
627,158.761,,1.0,0.9854,0.9922,0.9999,0.2387,0.5239,valid,chain_incomplete
628,157.5905,,1.0,0.9868,0.9928,0.9999,0.2149,0.5016,valid,chain_incomplete
629,158.0446,,1.0,0.9854,0.9921,0.9999,0.2258,0.4944,valid,chain_incomplete
630,158.165,,1.0,0.9859,0.9919,0.9999,0.2256,0.5062,valid,chain_incomplete
631,158.0815,,1.0,0.9854,0.9925,0.9999,0.2101,0.5155,valid,chain_incomplete
632,158.0649,,1.0,0.9873,0.9932,0.9999,0.2093,0.4923,valid,chain_incomplete
633,156.6608,,1.0,0.9861,0.9926,0.9999,0.2064,0.4774,valid,chain_incomplete
634,156.7562,,1.0,0.9843,0.9913,0.9999,0.2175,0.4912,valid,chain_incomplete
635,157.742,,1.0,0.9868,0.9927,0.9999,0.1852,0.444,valid,chain_incomplete
636,158.0145,,1.0,0.9866,0.9926,0.9999,0.2002,0.4768,valid,chain_incomplete
637,158.5482,,1.0,0.9813,0.9896,0.9999,0.1556,0.3877,valid,chain_incomplete
638,158.6505,,1.0,0.9844,0.99,0.9999,0.1683,0.3753,valid,chain_incomplete
639,156.6597,,1.0,0.9873,0.9921,0.9999,0.1901,0.4295,valid,chain_incomplete
640,154.9803,,1.0,0.9867,0.9922,0.9999,0.169,0.4296,valid,chain_incomplete
641,157.344,,1.0,0.988,0.9935,0.9999,0.2669,0.541,valid,chain_incomplete
642,160.9453,,1.0,0.9879,0.9925,0.9999,0.2946,0.5171,valid,chain_incomplete
643,158.7483,,1.0,0.9903,0.9951,0.9999,0.3968,0.6508,valid,chain_incomplete
644,158.0259,,1.0,0.9826,0.9913,0.9999,0.3008,0.5385,valid,chain_incomplete
645,154.9428,,1.0,0.9828,0.9924,0.9999,0.3203,0.5643,valid,chain_incomplete
646,151.5124,,1.0,0.9886,0.995,0.9999,0.4268,0.6468,valid,chain_incomplete
647,152.142,,1.0,0.9859,0.993,0.9999,0.3841,0.5872,valid,chain_incomplete
648,152.5353,,1.0,0.9779,0.9896,0.9999,0.3007,0.4972,valid,chain_incomplete
649,147.5021,,1.0,0.9876,0.9945,0.9999,0.4088,0.6366,valid,chain_incomplete
650,145.8885,,1.0,0.97,0.9852,0.9999,0.3498,0.5248,valid,chain_incomplete
651,142.7351,,1.0,0.9734,0.986,0.9999,0.4234,0.5862,valid,chain_incomplete
652,141.5839,,1.0,0.9755,0.9873,0.9999,0.4953,0.6047,valid,chain_incomplete
653,138.6814,,1.0,0.9736,0.9881,0.9999,0.4472,0.5735,valid,chain_incomplete
654,135.0079,,0.9999,0.957,0.9781,0.9999,0.4156,0.4885,valid,chain_incomplete
655,133.1699,,0.9999,0.954,0.9778,0.9999,0.3991,0.4402,valid,chain_incomplete
656,131.7624,114.5917,0.9999,0.974,0.9859,0.9999,0.5101,0.5025,valid,valid
657,130.8633,114.2512,0.9999,0.9806,0.9859,0.9999,0.7036,0.6671,valid,valid
658,131.2381,110.9438,1.0,0.9901,0.9918,0.9999,0.7256,0.7213,valid,valid
659,127.228,112.0724,1.0,0.9935,0.9925,0.9999,0.7645,0.7129,valid,valid
660,124.4169,111.3321,1.0,0.9961,0.9934,0.9999,0.8104,0.746,valid,valid
661,124.2716,110.4516,1.0,0.9953,0.9934,0.9999,0.7916,0.7168,valid,valid
662,122.5814,108.2675,1.0,0.9947,0.9942,0.9999,0.7265,0.6624,valid,valid
663,121.7614,107.0377,1.0,0.994,0.9926,0.9999,0.7218,0.6272,valid,valid
664,122.0107,106.7964,1.0,0.9937,0.9929,0.9999,0.6816,0.589,valid,valid
665,120.9784,105.7262,1.0,0.99,0.9899,0.9998,0.6144,0.5023,valid,valid
666,120.0195,106.554,1.0,0.9899,0.9855,0.9999,0.69,0.5729,valid,valid
667,73.5808,160.8679,1.0,0.9823,0.7717,1.0,0.9016,0.9644,valid,valid
668,101.0645,160.4003,1.0,0.9786,0.8895,0.9999,0.803,0.8736,valid,valid
669,117.9957,101.4869,1.0,0.9904,0.9777,0.9999,0.7643,0.6601,valid,valid
670,117.5827,100.7686,1.0,0.9888,0.9838,0.9998,0.7186,0.6144,valid,valid
671,116.1972,100.6316,1.0,0.9919,0.9892,0.9999,0.7252,0.6464,valid,valid
672,116.936,99.8218,0.9999,0.9841,0.9788,0.9998,0.6498,0.5722,valid,valid
673,109.1566,149.7432,0.9999,0.9749,0.9332,0.9999,0.6788,0.7581,valid,valid
674,114.9896,143.5002,1.0,0.9792,0.95,0.9999,0.6509,0.7122,valid,valid
675,114.9025,98.9331,1.0,0.9907,0.9892,0.9998,0.7476,0.6447,valid,valid
676,115.7109,95.8519,1.0,0.9892,0.9902,0.9998,0.7461,0.634,valid,valid
677,118.4857,99.571,1.0,0.9906,0.9914,0.9999,0.7343,0.6936,valid,valid
678,115.376,97.9732,1.0,0.9902,0.991,0.9998,0.7285,0.6474,valid,valid
679,132.9644,99.0355,1.0,0.983,0.9809,0.9998,0.656,0.6117,valid,valid
680,116.2933,100.5705,1.0,0.9857,0.9808,0.9999,0.7069,0.6673,valid,valid
681,131.0792,98.2768,0.9999,0.9853,0.9895,0.9998,0.6377,0.5663,valid,valid
682,114.2085,135.1592,0.9999,0.975,0.9521,0.9999,0.6159,0.6626,valid,valid
683,112.2575,145.6102,1.0,0.9648,0.9017,0.9999,0.5548,0.6504,valid,valid
684,119.0116,101.3058,1.0,0.9831,0.9826,0.9999,0.6378,0.613,valid,valid
685,119.0041,125.2717,0.9999,0.9735,0.9565,0.9998,0.5879,0.6212,valid,valid
686,117.7288,105.5816,1.0,0.9846,0.9762,0.9999,0.6896,0.6721,valid,valid
687,118.0237,99.7135,1.0,0.9837,0.986,0.9998,0.6692,0.6628,valid,valid
688,118.0706,101.5287,0.9999,0.9793,0.9784,0.9998,0.6242,0.6647,valid,valid
689,117.089,99.6578,1.0,0.9822,0.9857,0.9998,0.6533,0.6179,valid,valid
690,120.325,99.6453,1.0,0.9864,0.9877,0.9999,0.6995,0.6514,valid,valid
691,119.099,104.5727,0.9999,0.9766,0.9742,0.9998,0.6175,0.6617,valid,valid
692,120.7409,101.9899,1.0,0.9836,0.9884,0.9998,0.6659,0.655,valid,valid
693,117.9469,100.5146,1.0,0.9862,0.9875,0.9998,0.6622,0.6088,valid,valid
694,118.8872,102.8414,1.0,0.9836,0.981,0.9999,0.6514,0.6551,valid,valid
695,120.5854,105.4518,1.0,0.9848,0.9877,0.9998,0.6004,0.6359,valid,valid
696,120.5428,107.5954,1.0,0.9787,0.9782,0.9998,0.5431,0.5763,valid,valid
697,119.015,105.7262,1.0,0.9845,0.9852,0.9998,0.5782,0.5502,valid,valid
698,118.9325,109.099,1.0,0.9847,0.9757,0.9998,0.5487,0.5553,valid,valid
699,120.4031,110.8552,1.0,0.9901,0.9874,0.9999,0.6231,0.5809,valid,valid
700,122.5382,,1.0,0.9853,0.9868,0.9999,0.4267,0.5025,valid,chain_incomplete
701,125.4431,,1.0,0.9853,0.9866,0.9999,0.4674,0.5546,valid,chain_incomplete
702,128.1181,115.2143,1.0,0.9838,0.9858,0.9999,0.519,0.5882,valid,valid
703,128.4849,158.4591,1.0,0.979,0.9684,0.9999,0.741,0.8385,valid,valid
704,131.4947,127.2485,1.0,0.9797,0.9789,0.9999,0.6385,0.7213,valid,valid
705,133.4343,118.6026,1.0,0.9825,0.9881,0.9999,0.6812,0.748,valid,valid
706,133.7776,136.6292,1.0,0.977,0.9812,0.9999,0.7627,0.8237,valid,valid
707,134.5967,120.4416,1.0,0.9662,0.9771,0.9999,0.6859,0.7236,valid,valid
708,137.0332,122.533,0.9999,0.9568,0.9758,0.9999,0.6258,0.6579,valid,valid
709,138.9816,127.7195,0.9999,0.9587,0.9781,0.9999,0.5963,0.671,valid,valid
710,144.0479,134.0818,0.9999,0.9585,0.9803,0.9999,0.5233,0.6044,valid,valid
711,146.2166,,1.0,0.9651,0.9831,0.9999,0.4688,0.5795,valid,chain_incomplete
712,146.3141,,1.0,0.9764,0.9865,0.9999,0.4216,0.5421,valid,chain_incomplete
713,149.9699,,1.0,0.9664,0.9831,0.9999,0.3141,0.4681,valid,chain_incomplete
714,150.6776,,1.0,0.9628,0.9751,0.9999,0.2266,0.3232,valid,chain_incomplete
715,152.0313,,1.0,0.9723,0.9803,0.9999,0.2557,0.3806,valid,chain_incomplete
716,153.7578,,1.0,0.9673,0.977,0.9999,0.294,0.4023,valid,chain_incomplete
717,155.9383,,1.0,0.9668,0.9766,0.9999,0.2456,0.3612,valid,chain_incomplete
718,156.4711,,0.9999,0.9614,0.9741,0.9999,0.1507,0.2712,valid,chain_incomplete
719,154.3738,,0.9999,0.9679,0.9752,0.9999,0.1245,0.2368,valid,chain_incomplete
720,155.9921,,1.0,0.9742,0.9823,0.9999,0.2005,0.3649,valid,chain_incomplete
721,157.9801,,0.9999,0.9718,0.9854,0.9999,0.1922,0.4149,valid,chain_incomplete
722,158.8123,,0.9999,0.9684,0.9816,0.9999,0.2062,0.4132,valid,chain_incomplete
723,158.9961,,0.9999,0.9696,0.981,0.9999,0.1373,0.3044,valid,chain_incomplete
724,157.4518,,0.9999,0.9694,0.9789,0.9999,0.1831,0.336,valid,chain_incomplete
725,160.4322,,1.0,0.9766,0.986,0.9999,0.1786,0.3725,valid,chain_incomplete
726,162.1475,,1.0,0.9785,0.989,0.9999,0.2259,0.4596,valid,chain_incomplete
727,162.1594,,1.0,0.9751,0.987,0.9999,0.1479,0.3728,valid,chain_incomplete
728,162.1851,,1.0,0.9716,0.9854,0.9999,0.1726,0.3956,valid,chain_incomplete
729,160.6421,,1.0,0.9746,0.9864,0.9999,0.1778,0.4053,valid,chain_incomplete
730,157.9173,,0.9999,0.9691,0.9843,0.9999,0.1854,0.4116,valid,chain_incomplete
731,159.6193,,1.0,0.9809,0.9899,0.9999,0.2335,0.4832,valid,chain_incomplete
732,159.8469,,1.0,0.9856,0.9927,0.9999,0.2232,0.5008,valid,chain_incomplete
733,161.6492,,1.0,0.9803,0.9889,0.9999,0.161,0.3851,valid,chain_incomplete
734,161.2511,,1.0,0.9886,0.9938,0.9999,0.2656,0.5605,valid,chain_incomplete
735,158.8695,,1.0,0.988,0.993,0.9999,0.2676,0.5466,valid,chain_incomplete
736,160.8824,,1.0,0.9857,0.9905,0.9999,0.279,0.5327,valid,chain_incomplete
737,164.7653,,1.0,0.9902,0.9937,0.9999,0.3348,0.613,valid,chain_incomplete
738,161.0054,,1.0,0.9845,0.989,0.9999,0.2284,0.4634,valid,chain_incomplete
739,164.5553,,1.0,0.9888,0.9926,0.9999,0.2428,0.5072,valid,chain_incomplete
740,163.2632,,1.0,0.9855,0.9904,0.9999,0.2266,0.4801,valid,chain_incomplete
741,163.2512,,1.0,0.9883,0.9922,0.9999,0.2768,0.5513,valid,chain_incomplete
742,163.9637,,1.0,0.9826,0.9861,0.9999,0.1638,0.348,valid,chain_incomplete
743,161.8352,,1.0,0.9868,0.9907,0.9999,0.2731,0.5085,valid,chain_incomplete
744,163.9199,,1.0,0.9796,0.9869,0.9999,0.2079,0.4282,valid,chain_incomplete
745,162.3015,,1.0,0.9846,0.9894,0.9999,0.2197,0.4568,valid,chain_incomplete
746,163.5747,,1.0,0.9827,0.9876,0.9999,0.2069,0.4183,valid,chain_incomplete
747,164.7257,,1.0,0.9804,0.9869,0.9999,0.2227,0.4128,valid,chain_incomplete
748,165.9059,,1.0,0.98,0.9859,0.9999,0.1775,0.3627,valid,chain_incomplete
749,164.9737,,1.0,0.9808,0.987,0.9999,0.2653,0.4627,valid,chain_incomplete
750,163.1929,,1.0,0.9743,0.9804,0.9999,0.2066,0.3797,valid,chain_incomplete
751,163.815,,1.0,0.9802,0.9857,0.9999,0.2622,0.4391,valid,chain_incomplete
752,162.7429,,1.0,0.9781,0.9845,0.9999,0.2487,0.4084,valid,chain_incomplete
753,163.5642,,1.0,0.9833,0.9874,0.9999,0.2863,0.4746,valid,chain_incomplete
754,162.6114,,1.0,0.9816,0.9855,0.9999,0.2857,0.4424,valid,chain_incomplete
755,162.795,,1.0,0.9839,0.9886,0.9999,0.2796,0.4799,valid,chain_incomplete
756,163.1499,,1.0,0.98,0.9859,0.9999,0.2122,0.4155,valid,chain_incomplete
757,161.7492,,1.0,0.9801,0.9846,0.9999,0.1874,0.3447,valid,chain_incomplete
758,163.0541,,1.0,0.9815,0.9871,0.9999,0.2336,0.3985,valid,chain_incomplete
759,161.1237,,1.0,0.9788,0.9831,0.9999,0.1954,0.3434,valid,chain_incomplete
760,163.8224,,1.0,0.9818,0.9865,1.0,0.2444,0.4226,valid,chain_incomplete
761,161.1951,,1.0,0.9848,0.9889,0.9999,0.1986,0.3611,valid,chain_incomplete
762,162.3896,,1.0,0.981,0.9862,0.9999,0.1801,0.3187,valid,chain_incomplete
763,162.4314,,1.0,0.9769,0.9817,0.9999,0.2349,0.3736,valid,chain_incomplete
764,162.4721,,1.0,0.9844,0.9886,1.0,0.3043,0.4845,valid,chain_incomplete
765,163.1539,,1.0,0.984,0.9886,1.0,0.2973,0.4644,valid,chain_incomplete
766,164.1077,,1.0,0.983,0.9883,1.0,0.2229,0.3915,valid,chain_incomplete
767,163.5192,,1.0,0.9837,0.988,1.0,0.2808,0.4516,valid,chain_incomplete
768,164.0014,,1.0,0.9873,0.9911,1.0,0.3031,0.4717,valid,chain_incomplete
769,166.1994,,1.0,0.9814,0.9879,0.9999,0.2601,0.4071,valid,chain_incomplete
770,164.9729,,1.0,0.9692,0.9776,0.9999,0.1254,0.2285,valid,chain_incomplete
771,164.798,,1.0,0.9788,0.9843,0.9999,0.1499,0.263,valid,chain_incomplete
772,162.8834,,1.0,0.9787,0.9848,0.9999,0.1481,0.2528,valid,chain_incomplete
773,164.6082,,1.0,0.9735,0.9817,0.9999,0.1382,0.2343,valid,chain_incomplete
774,165.5409,,1.0,0.984,0.9899,0.9999,0.2083,0.3576,valid,chain_incomplete
775,165.405,,1.0,0.9712,0.9794,0.9999,0.132,0.2365,valid,chain_incomplete
776,165.5464,,1.0,0.9746,0.9818,0.9999,0.1784,0.2935,valid,chain_incomplete
777,164.281,,1.0,0.9706,0.9785,0.9999,0.151,0.2464,valid,chain_incomplete
778,165.422,,1.0,0.9795,0.9869,0.9999,0.2246,0.3683,valid,chain_incomplete
779,165.3993,,1.0,0.9791,0.9866,0.9999,0.203,0.346,valid,chain_incomplete
780,164.3477,,1.0,0.9768,0.984,0.9999,0.2105,0.3325,valid,chain_incomplete
781,166.3481,,1.0,0.9732,0.9807,0.9999,0.1477,0.2551,valid,chain_incomplete
782,166.1726,,1.0,0.9762,0.9825,0.9999,0.199,0.3254,valid,chain_incomplete
783,166.0804,,1.0,0.9774,0.9849,0.9999,0.1621,0.2775,valid,chain_incomplete
784,165.9136,,0.9999,0.9752,0.9845,0.9999,0.1756,0.304,valid,chain_incomplete
785,165.1746,,0.9999,0.9719,0.9798,0.9999,0.1332,0.2367,valid,chain_incomplete
786,166.2058,,0.9999,0.9768,0.9842,0.9999,0.1239,0.232,valid,chain_incomplete
787,166.1128,,0.9999,0.9758,0.9826,0.9999,0.1852,0.2819,valid,chain_incomplete
788,166.9933,,1.0,0.9769,0.9838,0.9999,0.2169,0.3374,valid,chain_incomplete
789,165.3052,,0.9999,0.9767,0.9845,0.9999,0.1869,0.3057,valid,chain_incomplete
790,166.449,,1.0,0.9814,0.9869,0.9999,0.2473,0.3721,valid,chain_incomplete
791,166.5569,,1.0,0.9809,0.9883,0.9999,0.264,0.4027,valid,chain_incomplete
792,166.6297,,1.0,0.9722,0.98,0.9999,0.1956,0.301,valid,chain_incomplete
793,165.7268,,1.0,0.9713,0.9789,0.9999,0.2148,0.3271,valid,chain_incomplete
794,162.6478,,0.9999,0.9691,0.978,0.9999,0.1891,0.3003,valid,chain_incomplete
795,163.2892,,1.0,0.9778,0.986,0.9999,0.2812,0.4011,valid,chain_incomplete
796,165.0437,,1.0,0.9769,0.9867,0.9999,0.2413,0.3813,valid,chain_incomplete
797,162.7933,,1.0,0.9832,0.9904,0.9999,0.2528,0.415,valid,chain_incomplete
798,162.92,,1.0,0.983,0.9897,0.9999,0.3261,0.4898,valid,chain_incomplete
799,162.9367,,1.0,0.9769,0.9854,0.9999,0.2487,0.4212,valid,chain_incomplete
800,163.3876,,1.0,0.9768,0.9862,0.9999,0.1987,0.3756,valid,chain_incomplete
801,166.2657,,0.9999,0.9708,0.9793,0.9999,0.1438,0.2533,valid,chain_incomplete
802,168.3726,,1.0,0.9728,0.9837,0.9999,0.1727,0.2957,valid,chain_incomplete
803,168.0355,,1.0,0.9735,0.9827,0.9999,0.1586,0.2453,valid,chain_incomplete
804,164.9623,,1.0,0.9822,0.9893,0.9999,0.2324,0.319,valid,chain_incomplete
805,163.6056,,0.9999,0.9785,0.9879,0.9999,0.1912,0.2688,valid,chain_incomplete
806,165.4254,,0.9999,0.9641,0.9828,0.9998,0.1259,0.1784,valid,chain_incomplete
807,164.7283,,0.9999,0.9837,0.9932,0.9999,0.3464,0.4363,valid,chain_incomplete
808,163.569,,0.9999,0.9801,0.9921,0.9999,0.3355,0.3944,valid,chain_incomplete
809,164.1034,,0.9999,0.9762,0.9907,0.9999,0.289,0.3859,valid,chain_incomplete
810,163.2268,,0.9999,0.9829,0.9934,0.9998,0.2685,0.3749,valid,chain_incomplete
811,161.9589,,0.9999,0.9775,0.9914,0.9998,0.283,0.3927,valid,chain_incomplete
812,162.843,,0.9999,0.9847,0.9935,0.9999,0.3498,0.4554,valid,chain_incomplete
813,162.124,,0.9999,0.9875,0.9952,0.9999,0.4875,0.5923,valid,chain_incomplete
814,160.9894,,0.9999,0.9862,0.9941,0.9998,0.4417,0.5244,valid,chain_incomplete
815,164.7104,179.4153,0.9999,0.9868,0.9942,0.9999,0.5201,0.5941,valid,valid
816,164.24,,0.9999,0.9812,0.9905,0.9998,0.3687,0.4293,valid,chain_incomplete
817,162.2207,,0.9999,0.9819,0.9906,0.9998,0.2872,0.3514,valid,chain_incomplete
818,162.6764,,0.9999,0.989,0.9943,0.9998,0.3562,0.4557,valid,chain_incomplete
819,163.2923,,0.9999,0.9819,0.99,0.9999,0.298,0.421,valid,chain_incomplete
820,165.4624,,0.9999,0.9868,0.9915,0.9999,0.2452,0.3823,valid,chain_incomplete
821,164.5122,,0.9999,0.9816,0.9904,0.9999,0.1967,0.3554,valid,chain_incomplete
822,160.3704,,0.9999,0.9861,0.9923,0.9999,0.4206,0.5608,valid,chain_incomplete
823,162.0047,,0.9999,0.9824,0.99,0.9999,0.3052,0.4786,valid,chain_incomplete
824,163.1309,,1.0,0.9788,0.9877,0.9999,0.2172,0.4184,valid,chain_incomplete
825,165.0147,,1.0,0.985,0.9888,0.9999,0.2245,0.4085,valid,chain_incomplete
826,164.62,,1.0,0.9867,0.992,0.9999,0.2703,0.4967,valid,chain_incomplete
827,163.0697,,1.0,0.9934,0.9957,0.9999,0.3446,0.5917,valid,chain_incomplete
828,163.9661,,1.0,0.9948,0.9958,0.9999,0.4248,0.6285,valid,chain_incomplete
829,163.861,,1.0,0.9934,0.9957,0.9999,0.3798,0.5967,valid,chain_incomplete
830,164.86,,1.0,0.9957,0.9971,0.9999,0.4859,0.7016,valid,chain_incomplete
831,164.0734,,1.0,0.9957,0.9967,0.9999,0.437,0.6527,valid,chain_incomplete
832,164.5116,,1.0,0.994,0.9956,0.9999,0.4174,0.611,valid,chain_incomplete
833,163.3531,,1.0,0.9931,0.9951,0.9999,0.4391,0.6322,valid,chain_incomplete
834,164.0792,171.4954,1.0,0.9966,0.9977,0.9999,0.5648,0.7558,valid,valid
835,163.412,,1.0,0.9965,0.9972,0.9999,0.4964,0.6773,valid,chain_incomplete
836,163.2612,,1.0,0.9912,0.9926,0.9999,0.3548,0.5443,valid,chain_incomplete
837,162.727,,1.0,0.9888,0.9912,0.9999,0.3034,0.48,valid,chain_incomplete
838,161.5587,,1.0,0.9862,0.9888,0.9999,0.3161,0.4571,valid,chain_incomplete
839,161.5463,,1.0,0.9826,0.9868,0.9999,0.3089,0.4618,valid,chain_incomplete
840,159.2732,,1.0,0.989,0.9923,0.9999,0.3721,0.549,valid,chain_incomplete
841,158.418,,1.0,0.9902,0.9928,0.9999,0.4306,0.5447,valid,chain_incomplete
842,156.5559,,1.0,0.9895,0.9916,0.9999,0.4145,0.4972,valid,chain_incomplete
843,153.5288,,1.0,0.9879,0.9909,0.9999,0.4444,0.5585,valid,chain_incomplete
844,150.8029,,1.0,0.9889,0.9906,0.9999,0.473,0.5341,valid,chain_incomplete
845,149.8301,,1.0,0.9885,0.9908,0.9999,0.4866,0.5502,valid,chain_incomplete
846,147.3714,,1.0,0.9879,0.991,0.9999,0.4659,0.5138,valid,chain_incomplete
847,147.1173,155.5572,1.0,0.9901,0.9925,0.9999,0.5361,0.5698,valid,valid
848,143.3202,,1.0,0.984,0.9878,0.9999,0.4093,0.4512,valid,chain_incomplete
849,142.0994,,1.0,0.9857,0.989,0.9999,0.4559,0.4802,valid,chain_incomplete
850,140.7112,,1.0,0.9886,0.9913,0.9999,0.4658,0.5037,valid,chain_incomplete
851,138.1399,,1.0,0.9837,0.9859,0.9999,0.4945,0.5062,valid,chain_incomplete
852,134.7411,136.0799,1.0,0.9902,0.9918,0.9999,0.6437,0.6394,valid,valid
853,132.4351,131.6304,1.0,0.9897,0.9912,0.9999,0.5563,0.5688,valid,valid
854,129.6388,,1.0,0.989,0.9892,0.9999,0.4844,0.5115,valid,chain_incomplete
855,126.2819,123.5813,1.0,0.9919,0.9921,0.9999,0.546,0.5791,valid,valid
856,124.652,118.2928,1.0,0.9929,0.9934,0.9999,0.6716,0.6644,valid,valid
857,123.1781,114.1205,1.0,0.9923,0.9919,0.9999,0.641,0.6395,valid,valid
858,118.1694,113.9575,1.0,0.995,0.9945,0.9999,0.674,0.6469,valid,valid
859,117.1868,112.0092,1.0,0.9956,0.9953,0.9999,0.69,0.6769,valid,valid
860,116.2227,110.5569,1.0,0.9908,0.9897,0.9999,0.6669,0.6102,valid,valid
861,113.0853,108.7129,1.0,0.9902,0.9888,0.9998,0.6136,0.5812,valid,valid
862,108.2982,109.7424,1.0,0.9912,0.9889,0.9999,0.5906,0.5334,valid,valid
863,104.8581,108.4985,1.0,0.9921,0.9892,0.9999,0.6406,0.5717,valid,valid
864,102.639,116.0965,1.0,0.991,0.9868,0.9999,0.6587,0.5529,valid,valid
865,100.3097,100.4834,1.0,0.9937,0.9912,0.9999,0.7059,0.6576,valid,valid
866,99.8332,101.0781,1.0,0.9923,0.9889,0.9999,0.7578,0.7182,valid,valid
867,100.2146,105.5836,1.0,0.994,0.9925,0.9999,0.7268,0.6725,valid,valid
868,97.3767,99.3828,1.0,0.9967,0.9945,0.9999,0.864,0.8407,valid,valid
869,96.9257,96.463,1.0,0.9929,0.9875,0.9999,0.7549,0.6841,valid,valid
870,98.4019,97.4975,1.0,0.9962,0.9925,0.9999,0.8817,0.8458,valid,valid
871,96.9504,90.202,1.0,0.9875,0.9792,0.9998,0.7315,0.6465,valid,valid
872,91.712,92.6543,1.0,0.9938,0.9874,0.9999,0.8428,0.7925,valid,valid
873,90.947,89.5847,1.0,0.9971,0.9946,0.9999,0.9197,0.8933,valid,valid
874,91.1297,97.0191,1.0,0.9962,0.992,0.9999,0.9133,0.8838,valid,valid
875,85.5542,98.1142,1.0,0.9979,0.9956,0.9999,0.9219,0.8749,valid,valid
876,85.0767,88.455,1.0,0.9976,0.9946,0.9999,0.9233,0.8633,valid,valid
877,87.0551,90.6807,1.0,0.9971,0.9929,0.9999,0.9113,0.8188,valid,valid
878,84.8928,87.1997,1.0,0.9972,0.9929,0.9999,0.9206,0.8346,valid,valid
879,86.12,86.8173,1.0,0.9965,0.9912,0.9999,0.9137,0.8268,valid,valid
880,89.5647,75.0121,1.0,0.9968,0.9924,0.9999,0.9243,0.8256,valid,valid
881,85.0053,86.0809,1.0,0.997,0.9928,0.9999,0.9283,0.8516,valid,valid
882,87.165,78.0947,1.0,0.9978,0.9943,0.9999,0.9548,0.9012,valid,valid
883,83.2848,81.9498,1.0,0.9984,0.9957,0.9999,0.965,0.9278,valid,valid
884,85.6728,80.3026,1.0,0.9974,0.9931,0.9999,0.9544,0.8932,valid,valid
885,84.5811,82.6498,1.0,0.9982,0.9949,0.9999,0.9577,0.9084,valid,valid
886,90.3933,79.6204,1.0,0.9971,0.9931,0.9999,0.9316,0.8673,valid,valid
887,90.7515,82.0518,1.0,0.998,0.9953,0.9999,0.9569,0.9057,valid,valid
888,89.9571,87.2372,1.0,0.9971,0.9914,0.9999,0.9354,0.8641,valid,valid
889,87.2348,87.8125,1.0,0.9975,0.9927,0.9999,0.9384,0.8817,valid,valid
890,91.892,80.2499,1.0,0.9966,0.993,0.9999,0.9132,0.8216,valid,valid
891,89.5049,88.4118,1.0,0.9955,0.9907,0.9998,0.8655,0.7568,valid,valid
892,91.8207,88.4318,1.0,0.9977,0.9957,0.9999,0.9228,0.8299,valid,valid
893,94.6304,85.8795,1.0,0.9966,0.9944,0.9998,0.8924,0.814,valid,valid
894,93.5916,91.5156,1.0,0.9981,0.9956,0.9999,0.9298,0.8945,valid,valid
895,92.5506,95.8404,1.0,0.998,0.9955,0.9999,0.9109,0.8846,valid,valid
896,94.8159,98.7742,1.0,0.9975,0.995,0.9999,0.8854,0.8827,valid,valid
897,95.5429,89.4283,1.0,0.9947,0.9901,0.9999,0.8526,0.7918,valid,valid
898,99.6761,93.9933,1.0,0.9955,0.993,0.9999,0.8544,0.8514,valid,valid
899,100.3834,104.9155,1.0,0.9917,0.9891,0.9999,0.7217,0.7287,valid,valid
900,102.8179,105.1823,1.0,0.9967,0.9971,0.9999,0.7501,0.7407,valid,valid
901,109.3087,103.9215,1.0,0.9867,0.9898,0.9999,0.644,0.6796,valid,valid
902,112.5529,107.5791,1.0,0.9898,0.9922,0.9999,0.7373,0.7465,valid,valid
903,112.8407,109.8479,1.0,0.987,0.9906,0.9999,0.6913,0.7063,valid,valid
904,117.2036,118.2723,1.0,0.9789,0.9877,0.9999,0.5878,0.6241,valid,valid
905,122.4137,120.3182,1.0,0.9717,0.9841,0.9999,0.5085,0.5791,valid,valid
906,125.3928,,1.0,0.9674,0.9838,0.9999,0.4968,0.6079,valid,chain_incomplete
