frame_index,left_knee_angle_deg,right_knee_angle_deg,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,left_angle_status,right_angle_status
836,142.8572,116.061,1.0,0.9812,0.9593,1.0,0.7239,0.8028,valid,valid
837,142.6716,115.7553,1.0,0.988,0.9778,0.9999,0.7049,0.8284,valid,valid
838,141.3581,115.687,1.0,0.9847,0.9675,1.0,0.7235,0.8108,valid,valid
839,142.1982,114.8018,1.0,0.9818,0.9704,1.0,0.6527,0.7729,valid,valid
840,139.6809,113.7209,1.0,0.9809,0.9563,1.0,0.6683,0.7491,valid,valid
841,138.8932,112.5266,1.0,0.9763,0.9658,0.9999,0.5248,0.7134,valid,valid
842,136.963,111.9567,1.0,0.9937,0.9904,1.0,0.7506,0.8735,valid,valid
843,134.7458,111.57,1.0,0.9863,0.9788,1.0,0.6885,0.8136,valid,valid
844,132.6634,110.6899,1.0,0.985,0.969,1.0,0.6998,0.7487,valid,valid
845,131.0131,109.2547,1.0,0.9799,0.9576,1.0,0.6092,0.6752,valid,valid
846,126.2501,106.6866,1.0,0.983,0.9749,1.0,0.6488,0.7761,valid,valid
847,124.4823,106.0264,1.0,0.9905,0.9822,1.0,0.7066,0.8328,valid,valid
848,121.3346,105.1383,1.0,0.9876,0.9771,1.0,0.6736,0.8026,valid,valid
849,122.9715,,1.0,0.9773,0.9661,1.0,0.4919,0.6786,valid,chain_incomplete
850,119.8846,102.4884,1.0,0.9859,0.9757,1.0,0.6228,0.7652,valid,valid
851,120.7295,102.7016,1.0,0.9886,0.9843,1.0,0.5866,0.7872,valid,valid
852,116.1323,100.8777,1.0,0.9965,0.9941,1.0,0.7962,0.9046,valid,valid
853,112.5909,102.039,1.0,0.9986,0.9971,1.0,0.8702,0.943,valid,valid
854,111.496,99.538,1.0,0.9991,0.998,1.0,0.8566,0.9434,valid,valid
855,109.982,100.1879,1.0,0.999,0.9987,1.0,0.8614,0.9478,valid,valid
856,106.2952,99.4552,1.0,0.9994,0.9983,1.0,0.9123,0.9596,valid,valid
857,103.8814,97.4579,1.0,0.9991,0.9971,1.0,0.8517,0.9305,valid,valid
858,102.5088,97.224,1.0,0.9995,0.9983,1.0,0.9094,0.9623,valid,valid
859,100.8328,95.0313,1.0,0.9993,0.998,1.0,0.8544,0.9477,valid,valid
860,100.0026,96.2266,1.0,0.9997,0.9989,1.0,0.9116,0.9736,valid,valid
861,98.1828,94.7244,1.0,0.9992,0.9975,1.0,0.8651,0.9486,valid,valid
862,96.6897,94.012,1.0,0.9986,0.9956,1.0,0.767,0.9031,valid,valid
863,98.6458,93.0326,1.0,0.9996,0.9988,1.0,0.8854,0.9562,valid,valid
864,98.6445,93.532,1.0,0.9996,0.9988,1.0,0.9104,0.9603,valid,valid
865,98.1606,93.0803,1.0,0.9992,0.9973,1.0,0.8419,0.9309,valid,valid
866,96.3541,90.6846,1.0,0.9992,0.9973,1.0,0.8331,0.9117,valid,valid
867,95.9027,90.9589,1.0,0.9997,0.9988,1.0,0.9091,0.9583,valid,valid
868,94.862,90.5916,1.0,0.9991,0.9968,1.0,0.7804,0.8986,valid,valid
869,110.9094,93.7996,1.0,0.9994,0.9988,1.0,0.8985,0.9519,valid,valid
870,93.5747,87.7133,1.0,0.9995,0.9979,1.0,0.8644,0.9412,valid,valid
871,93.8613,88.0871,1.0,0.9991,0.9967,1.0,0.8006,0.9178,valid,valid
872,93.6182,88.0018,1.0,0.9994,0.9978,1.0,0.8475,0.9412,valid,valid
873,92.8016,87.3407,1.0,0.999,0.9965,1.0,0.7425,0.8956,valid,valid
874,92.8617,87.605,1.0,0.9978,0.9922,1.0,0.6152,0.8483,valid,valid
875,91.4116,86.9872,1.0,0.9996,0.9982,1.0,0.8647,0.9557,valid,valid
876,92.337,88.6324,1.0,0.9991,0.9965,1.0,0.7436,0.8936,valid,valid
877,92.5985,86.418,1.0,0.9993,0.9974,1.0,0.8008,0.9306,valid,valid
878,91.3028,85.6601,1.0,0.9994,0.9973,1.0,0.7974,0.9235,valid,valid
879,90.9186,86.0676,1.0,0.9995,0.9979,1.0,0.8613,0.9514,valid,valid
880,90.2874,84.7484,1.0,0.999,0.9955,1.0,0.7627,0.9027,valid,valid
881,90.3791,84.2328,1.0,0.9993,0.9971,1.0,0.8108,0.9321,valid,valid
882,90.4978,85.2309,1.0,0.9991,0.9964,1.0,0.7928,0.9239,valid,valid
883,91.3469,85.5472,1.0,0.9991,0.9961,1.0,0.7861,0.9113,valid,valid
884,93.7121,86.6551,1.0,0.9989,0.9961,1.0,0.758,0.9228,valid,valid
885,93.1306,86.1186,1.0,0.9987,0.9948,1.0,0.7014,0.8881,valid,valid
886,92.7427,85.8872,1.0,0.9982,0.9936,1.0,0.6571,0.8746,valid,valid
887,92.6695,86.0782,1.0,0.9983,0.9941,1.0,0.668,0.8905,valid,valid
888,92.5223,86.4046,1.0,0.9997,0.9991,1.0,0.9143,0.9773,valid,valid
889,93.1371,87.7935,1.0,0.9998,0.9993,1.0,0.9348,0.9829,valid,valid
890,93.1215,86.7209,1.0,0.9996,0.9985,1.0,0.8886,0.9701,valid,valid
891,93.1322,87.4773,1.0,0.9998,0.9993,1.0,0.9391,0.9856,valid,valid
892,94.6849,87.7671,1.0,0.9997,0.9992,1.0,0.9309,0.9836,valid,valid
893,94.8632,88.3739,1.0,0.9991,0.9969,1.0,0.8208,0.9438,valid,valid
894,95.9252,88.4344,1.0,0.9991,0.9974,1.0,0.833,0.9473,valid,valid
895,96.2534,87.8368,1.0,0.9996,0.9988,1.0,0.8966,0.9688,valid,valid
896,100.4852,89.7178,1.0,0.9991,0.9973,1.0,0.8282,0.9425,valid,valid
897,99.3383,89.4554,1.0,0.9993,0.998,1.0,0.8767,0.9501,valid,valid
898,99.9906,89.5584,1.0,0.9994,0.9981,1.0,0.8725,0.9502,valid,valid
899,103.7006,89.4528,1.0,0.9996,0.999,1.0,0.8882,0.9701,valid,valid
900,104.3827,88.6099,1.0,0.9993,0.9983,1.0,0.8059,0.9378,valid,valid
901,105.7582,89.0714,1.0,0.9996,0.9987,1.0,0.8936,0.9608,valid,valid
902,107.6079,90.1566,1.0,0.9995,0.9989,1.0,0.8823,0.9655,valid,valid
903,109.512,91.4415,1.0,0.9995,0.9987,1.0,0.9157,0.9641,valid,valid
904,110.8393,93.629,1.0,0.9995,0.9988,1.0,0.9168,0.9705,valid,valid
905,113.8588,93.5476,1.0,0.9994,0.9989,1.0,0.9094,0.9669,valid,valid
906,116.8983,94.9297,1.0,0.9969,0.994,1.0,0.7634,0.8835,valid,valid
907,110.8837,96.5803,1.0,0.977,0.9966,1.0,0.7803,0.8832,valid,valid
908,125.0723,97.2669,1.0,0.9958,0.9929,1.0,0.7461,0.8643,valid,valid
909,141.8179,98.8924,1.0,0.9921,0.9932,0.9999,0.6709,0.8351,valid,valid
910,137.9184,82.0147,1.0,0.9883,0.9823,0.9999,0.657,0.793,valid,valid
911,129.2788,102.396,1.0,0.9911,0.9749,1.0,0.7237,0.8033,valid,valid
912,129.7978,105.2336,1.0,0.9898,0.9759,1.0,0.7778,0.8549,valid,valid
913,132.2179,105.8045,1.0,0.9926,0.9817,0.9999,0.7382,0.8257,valid,valid
914,133.236,107.915,1.0,0.9925,0.9816,1.0,0.731,0.8391,valid,valid
915,136.8155,110.285,1.0,0.9876,0.9722,0.9999,0.6334,0.8048,valid,valid
916,141.6087,111.8405,0.9999,0.9846,0.9686,0.9999,0.6362,0.7598,valid,valid
917,138.3153,113.2961,1.0,0.9888,0.9738,1.0,0.6982,0.8341,valid,valid
918,139.1787,114.476,1.0,0.9912,0.9835,1.0,0.6346,0.8137,valid,valid
919,140.7187,116.3626,1.0,0.9878,0.973,1.0,0.6693,0.7817,valid,valid
920,139.9912,116.3177,1.0,0.9914,0.9815,1.0,0.7192,0.8305,valid,valid
921,144.4482,,1.0,0.9769,0.9589,1.0,0.4707,0.6857,valid,chain_incomplete
922,80.2108,,1.0,0.8751,0.9457,0.9999,0.2283,0.4475,valid,chain_incomplete
923,121.694,,0.9999,0.915,0.906,0.9999,0.2715,0.4833,valid,chain_incomplete
924,147.6028,121.4597,1.0,0.9831,0.9757,1.0,0.5088,0.6943,valid,valid
925,90.0792,177.3167,1.0,0.9696,0.9823,1.0,0.5977,0.7171,valid,valid
926,149.0939,124.7001,1.0,0.9847,0.9817,0.9999,0.5806,0.798,valid,valid
927,149.3276,126.8113,1.0,0.9889,0.9855,1.0,0.7639,0.8953,valid,valid
928,148.4028,125.781,1.0,0.9882,0.9853,1.0,0.7275,0.8855,valid,valid
929,148.4378,127.7724,1.0,0.9899,0.9874,1.0,0.715,0.8758,valid,valid
930,147.8064,129.6708,1.0,0.9876,0.9826,1.0,0.6279,0.8293,valid,valid
931,150.9794,130.8693,1.0,0.9893,0.9874,0.9999,0.766,0.8976,valid,valid
932,152.7789,129.2481,1.0,0.988,0.983,0.9999,0.6426,0.8147,valid,valid
933,152.9552,132.6953,1.0,0.9939,0.9917,1.0,0.7736,0.9214,valid,valid
934,153.3408,130.5564,1.0,0.9944,0.9935,1.0,0.8336,0.9474,valid,valid
935,155.4865,130.1934,1.0,0.9946,0.9928,0.9999,0.8046,0.9333,valid,valid
936,155.2315,130.0552,1.0,0.9906,0.9895,0.9999,0.8109,0.9335,valid,valid
937,155.0803,130.2052,1.0,0.9909,0.9902,0.9999,0.79,0.9323,valid,valid
938,155.6945,131.2755,1.0,0.9922,0.9916,0.9999,0.8231,0.9406,valid,valid
939,155.3972,129.7128,1.0,0.9884,0.9889,0.9999,0.8003,0.9346,valid,valid
940,154.8193,129.4794,1.0,0.993,0.992,1.0,0.8234,0.9393,valid,valid
941,153.2589,127.2309,1.0,0.9943,0.9937,1.0,0.8139,0.94,valid,valid
942,154.4025,128.4399,1.0,0.9924,0.9923,0.9999,0.849,0.951,valid,valid
943,156.0568,127.2786,1.0,0.9845,0.9864,0.9999,0.7304,0.8921,valid,valid
944,158.1164,126.9481,1.0,0.9916,0.9916,0.9999,0.8242,0.9259,valid,valid
945,156.1551,128.2996,1.0,0.9915,0.9912,0.9999,0.8728,0.9513,valid,valid
946,156.3996,127.2617,1.0,0.9906,0.9906,0.9999,0.8557,0.9434,valid,valid
947,157.0435,128.1981,1.0,0.9932,0.9929,1.0,0.8988,0.9601,valid,valid
948,157.3138,125.8417,1.0,0.9946,0.9942,1.0,0.9039,0.966,valid,valid
949,157.0894,126.8584,1.0,0.9928,0.9922,1.0,0.8649,0.9452,valid,valid
950,158.2849,126.3405,1.0,0.995,0.9951,1.0,0.93,0.9752,valid,valid
951,157.7783,127.1907,1.0,0.9905,0.9902,1.0,0.8717,0.9479,valid,valid
952,158.9837,125.0944,1.0,0.9916,0.9924,0.9999,0.864,0.9403,valid,valid
953,159.7081,126.1307,1.0,0.9936,0.9929,0.9999,0.8623,0.9302,valid,valid
954,158.2779,126.4048,1.0,0.9941,0.994,1.0,0.9077,0.962,valid,valid
955,159.2532,125.7757,1.0,0.9903,0.9911,1.0,0.8564,0.9352,valid,valid
956,159.8855,125.5325,1.0,0.9922,0.9938,1.0,0.8843,0.9481,valid,valid
957,160.9351,125.4553,1.0,0.9873,0.9895,1.0,0.8439,0.9265,valid,valid
958,161.2123,123.56,1.0,0.9921,0.9918,1.0,0.8713,0.9263,valid,valid
959,157.9318,123.9193,1.0,0.9852,0.9887,1.0,0.833,0.9244,valid,valid
960,157.4015,123.6347,1.0,0.9906,0.9926,1.0,0.8887,0.9473,valid,valid
961,157.2951,121.7394,1.0,0.9898,0.9926,1.0,0.8952,0.9451,valid,valid
962,155.9874,122.6121,1.0,0.9876,0.9895,1.0,0.8708,0.9342,valid,valid
963,157.6464,122.2482,1.0,0.9857,0.9873,0.9999,0.8513,0.9103,valid,valid
964,128.1514,,0.9999,0.9573,0.975,0.9999,0.4681,0.6771,valid,chain_incomplete
965,157.7037,122.1136,1.0,0.9874,0.9786,0.9999,0.6999,0.7594,valid,valid
966,156.0305,123.4007,1.0,0.9905,0.9899,1.0,0.8639,0.9091,valid,valid
967,153.4411,122.6872,1.0,0.9834,0.9822,1.0,0.7814,0.8578,valid,valid
968,152.2272,122.8705,1.0,0.9893,0.9885,1.0,0.819,0.895,valid,valid
969,152.5407,122.3539,1.0,0.9879,0.9875,1.0,0.8005,0.8891,valid,valid
970,152.986,121.1104,1.0,0.9817,0.9817,1.0,0.7042,0.8427,valid,valid
971,118.495,150.881,1.0,0.9325,0.9611,1.0,0.5189,0.6887,valid,valid
972,151.9989,118.6263,1.0,0.9783,0.9654,1.0,0.5818,0.6964,valid,valid
973,118.9771,149.6295,1.0,0.9416,0.9751,1.0,0.7805,0.9541,valid,valid
974,117.4725,150.5768,1.0,0.9195,0.9584,1.0,0.729,0.9048,valid,valid
975,148.6936,117.031,1.0,0.9738,0.9497,1.0,0.5048,0.6279,valid,valid
976,116.2308,149.1472,1.0,0.969,0.9776,1.0,0.882,0.969,valid,valid
977,147.2219,,1.0,0.979,0.9608,0.9999,0.426,0.5198,valid,chain_incomplete
978,145.9575,115.3027,1.0,0.9849,0.9606,1.0,0.5818,0.6855,valid,valid
979,144.5069,114.1806,1.0,0.9841,0.9601,1.0,0.5518,0.6852,valid,valid
980,144.5237,,1.0,0.9738,0.9426,0.9999,0.4638,0.605,valid,chain_incomplete
981,141.9413,112.4641,1.0,0.9795,0.9572,0.9999,0.5279,0.6944,valid,valid
982,141.1622,111.2092,1.0,0.9844,0.9672,0.9999,0.5627,0.7068,valid,valid
983,139.6004,112.0299,1.0,0.9769,0.9583,0.9999,0.5006,0.6641,valid,valid
984,138.7927,109.4977,0.9999,0.9912,0.9851,0.9998,0.5961,0.7804,valid,valid
985,106.3974,95.2923,1.0,0.9021,0.9621,0.9999,0.5291,0.6037,valid,valid
986,111.4899,107.2442,0.9999,0.9849,0.9788,0.9998,0.6024,0.7817,valid,valid
987,130.6124,109.177,1.0,0.9929,0.9807,0.9999,0.7694,0.8209,valid,valid
988,128.1436,106.6124,1.0,0.9921,0.9799,1.0,0.6681,0.7674,valid,valid
989,127.7639,105.0478,1.0,0.9932,0.985,1.0,0.7112,0.8002,valid,valid
990,124.634,104.1944,1.0,0.9935,0.9855,1.0,0.6841,0.774,valid,valid
991,124.3068,103.8978,1.0,0.9929,0.9849,1.0,0.7049,0.7989,valid,valid
992,107.8478,100.966,1.0,0.9929,0.9909,0.9999,0.7054,0.8336,valid,valid
993,118.8519,101.1028,1.0,0.9961,0.9933,1.0,0.7766,0.8776,valid,valid
994,117.2294,100.5571,1.0,0.9983,0.997,1.0,0.8163,0.9158,valid,valid
995,118.3855,100.4339,1.0,0.9947,0.9904,1.0,0.7264,0.8632,valid,valid
996,115.9226,100.6847,1.0,0.9972,0.9938,1.0,0.8232,0.9187,valid,valid
997,114.8583,97.799,1.0,0.9993,0.9987,1.0,0.8927,0.9606,valid,valid
998,111.5452,98.5516,1.0,0.9993,0.9984,1.0,0.9051,0.9648,valid,valid
999,108.7049,97.9217,1.0,0.9993,0.9983,1.0,0.8979,0.9565,valid,valid
1000,108.9094,97.3554,1.0,0.9984,0.9963,1.0,0.8111,0.9258,valid,valid
1001,107.8062,95.5408,1.0,0.9991,0.9976,1.0,0.8705,0.9405,valid,valid
1002,104.6939,94.9548,1.0,0.9995,0.9982,1.0,0.8949,0.9611,valid,valid
1003,104.8341,94.1093,1.0,0.9985,0.9958,1.0,0.8059,0.9232,valid,valid
1004,100.9305,93.5628,1.0,0.9995,0.9984,1.0,0.8941,0.9633,valid,valid
1005,99.6981,93.9571,1.0,0.9998,0.9991,1.0,0.9197,0.9737,valid,valid
1006,97.7101,93.061,1.0,0.9995,0.9976,1.0,0.8565,0.9483,valid,valid
1007,97.7257,93.1874,1.0,0.9994,0.998,1.0,0.8471,0.9499,valid,valid
1008,97.3541,91.472,1.0,0.9993,0.9975,1.0,0.84,0.9373,valid,valid
1009,96.577,91.4697,1.0,0.9993,0.9975,1.0,0.8341,0.9326,valid,valid
1010,95.6384,91.1981,1.0,0.9988,0.9954,1.0,0.74,0.9011,valid,valid
1011,94.4139,91.2643,1.0,0.9988,0.9958,1.0,0.7529,0.9081,valid,valid
1012,93.3473,89.8238,1.0,0.9994,0.9981,1.0,0.8611,0.9576,valid,valid
1013,92.0969,88.9786,1.0,0.9988,0.9961,1.0,0.7461,0.9317,valid,valid
1014,91.6965,89.6103,1.0,0.9989,0.9961,1.0,0.7612,0.935,valid,valid
1015,90.6592,88.2593,1.0,0.9985,0.9955,1.0,0.7346,0.9311,valid,valid
1016,90.5892,89.0949,1.0,0.9975,0.991,1.0,0.6018,0.8678,valid,valid
1017,90.3331,86.8917,1.0,0.9992,0.9966,1.0,0.8158,0.9475,valid,valid
1018,89.6698,85.7614,1.0,0.9988,0.9953,1.0,0.7844,0.9392,valid,valid
1019,88.3083,85.5397,1.0,0.9968,0.9898,1.0,0.5183,0.8378,valid,valid
1020,89.2101,85.8371,1.0,0.9992,0.9967,1.0,0.8023,0.9415,valid,valid
1021,88.5982,,1.0,0.9944,0.9759,1.0,0.4625,0.7437,valid,chain_incomplete
1022,88.8686,84.9666,1.0,0.999,0.9956,1.0,0.8006,0.9064,valid,valid
1023,88.4237,85.0015,1.0,0.9991,0.9961,1.0,0.7743,0.8982,valid,valid
1024,87.34,84.7356,1.0,0.9991,0.9961,1.0,0.7682,0.8967,valid,valid
1025,87.3671,83.9064,1.0,0.9988,0.9951,1.0,0.7554,0.8893,valid,valid
1026,87.27,83.5775,1.0,0.9989,0.9956,1.0,0.7545,0.8969,valid,valid
1027,87.2385,84.2207,1.0,0.9979,0.9926,1.0,0.6672,0.8775,valid,valid
1028,88.2716,82.2181,1.0,0.9991,0.9965,1.0,0.781,0.9211,valid,valid
1029,87.7647,82.1808,1.0,0.9991,0.9962,1.0,0.7614,0.9151,valid,valid
1030,87.4906,81.8172,1.0,0.9993,0.9973,1.0,0.8216,0.9412,valid,valid
1031,87.5416,82.2485,1.0,0.9995,0.9981,1.0,0.8511,0.9554,valid,valid
1032,87.9797,82.054,1.0,0.9992,0.9968,1.0,0.8307,0.937,valid,valid
1033,88.3795,82.4159,1.0,0.9992,0.997,1.0,0.8249,0.9347,valid,valid
1034,89.9483,82.4751,1.0,0.9992,0.9969,1.0,0.8156,0.9336,valid,valid
1035,89.2551,82.7819,1.0,0.9988,0.996,1.0,0.7731,0.9297,valid,valid
1036,93.3169,84.1613,1.0,0.9996,0.9984,1.0,0.8903,0.9641,valid,valid
1037,93.7318,83.9447,1.0,0.9996,0.9981,1.0,0.8875,0.9676,valid,valid
1038,95.3339,85.4034,1.0,0.9975,0.9915,1.0,0.7648,0.9033,valid,valid
1039,96.2348,86.1403,1.0,0.9977,0.993,1.0,0.6438,0.8542,valid,valid
1040,95.7781,85.0344,1.0,0.9966,0.9914,1.0,0.6077,0.8411,valid,valid
1041,97.671,85.1934,1.0,0.999,0.9972,1.0,0.7566,0.9296,valid,valid
1042,97.9847,87.7044,1.0,0.9992,0.9972,1.0,0.8048,0.9311,valid,valid
1043,101.1202,86.1308,1.0,0.9986,0.9964,1.0,0.7025,0.8876,valid,valid
1044,100.6567,88.4676,1.0,0.9994,0.998,1.0,0.884,0.9494,valid,valid
1045,104.7751,87.707,1.0,0.9982,0.9951,1.0,0.6502,0.8434,valid,valid
1046,106.5369,88.303,1.0,0.9982,0.9936,1.0,0.777,0.8723,valid,valid
1047,107.3032,91.5585,1.0,0.999,0.9969,1.0,0.7733,0.8565,valid,valid
1048,110.8803,92.6864,1.0,0.9984,0.9953,1.0,0.76,0.8398,valid,valid
1049,109.8096,92.9363,1.0,0.9984,0.9955,1.0,0.8207,0.89,valid,valid
1050,111.1165,92.1586,1.0,0.9979,0.9929,1.0,0.8254,0.8709,valid,valid
1051,114.5036,93.1877,1.0,0.9962,0.9876,1.0,0.6902,0.7782,valid,valid
1052,116.229,93.3434,1.0,0.9968,0.9912,1.0,0.7627,0.8354,valid,valid
1053,120.2814,94.7434,1.0,0.9973,0.9951,1.0,0.6402,0.8118,valid,valid
1054,121.7406,94.6084,1.0,0.9969,0.9936,1.0,0.7289,0.8667,valid,valid
1055,123.4851,96.8791,1.0,0.9956,0.9915,1.0,0.741,0.8795,valid,valid
1056,100.4857,136.7561,1.0,0.9385,0.977,1.0,0.7584,0.8851,valid,valid
1057,127.2471,100.2259,1.0,0.9941,0.9867,1.0,0.5457,0.7667,valid,valid
1058,129.9293,,1.0,0.9847,0.9684,1.0,0.4609,0.7284,valid,chain_incomplete
1059,130.8197,102.8061,1.0,0.9931,0.9832,1.0,0.644,0.8343,valid,valid
1060,133.3476,,1.0,0.9817,0.9648,1.0,0.436,0.6961,valid,chain_incomplete
1061,135.2344,,1.0,0.9789,0.975,0.9999,0.3406,0.6273,valid,chain_incomplete
1062,134.8838,,1.0,0.9793,0.971,0.9999,0.4662,0.7235,valid,chain_incomplete
1063,143.3614,,1.0,0.9758,0.9616,0.9999,0.4112,0.6509,valid,chain_incomplete
1064,109.0773,,1.0,0.9527,0.9492,0.9999,0.3893,0.6294,valid,chain_incomplete
1065,136.7548,111.7678,1.0,0.9871,0.9789,1.0,0.6215,0.7918,valid,valid
1066,138.5054,,1.0,0.9822,0.9739,0.9999,0.4643,0.6785,valid,chain_incomplete
1067,139.9195,,1.0,0.9765,0.966,0.9999,0.44,0.6521,valid,chain_incomplete
1068,141.1489,,1.0,0.9743,0.9629,0.9999,0.3767,0.6084,valid,chain_incomplete
1069,143.001,,1.0,0.9572,0.9622,0.9999,0.3402,0.6208,valid,chain_incomplete
1070,144.7002,,1.0,0.9646,0.9545,0.9999,0.2908,0.5077,valid,chain_incomplete
1071,148.4755,,1.0,0.9567,0.961,0.9999,0.2775,0.592,valid,chain_incomplete
1072,149.1344,,1.0,0.9617,0.9645,0.9999,0.3601,0.6531,valid,chain_incomplete
1073,149.3981,,1.0,0.9764,0.9762,1.0,0.4178,0.7143,valid,chain_incomplete
1074,150.7557,127.2165,1.0,0.9899,0.9867,1.0,0.5757,0.8375,valid,valid
1075,151.5401,,1.0,0.9664,0.9708,0.9999,0.3611,0.7048,valid,chain_incomplete
1076,152.3817,,1.0,0.9776,0.9757,1.0,0.4577,0.7604,valid,chain_incomplete
1077,153.33,,1.0,0.9774,0.9716,1.0,0.4092,0.6914,valid,chain_incomplete
1078,154.1819,,1.0,0.9728,0.9739,0.9999,0.3901,0.7131,valid,chain_incomplete
1079,155.6278,,1.0,0.9742,0.9763,1.0,0.4563,0.7693,valid,chain_incomplete
1080,157.1045,,1.0,0.9576,0.9641,0.9999,0.3122,0.6277,valid,chain_incomplete
1081,158.8205,,1.0,0.9734,0.9735,0.9999,0.4265,0.6852,valid,chain_incomplete
1082,159.8143,,1.0,0.9631,0.9669,0.9999,0.3591,0.6007,valid,chain_incomplete
1083,158.1941,,1.0,0.9687,0.9747,1.0,0.4865,0.7564,valid,chain_incomplete
1084,157.6463,,1.0,0.9625,0.9688,1.0,0.4388,0.6994,valid,chain_incomplete
1085,157.8588,122.2621,1.0,0.9702,0.976,1.0,0.5875,0.7918,valid,valid
1086,156.7605,121.5625,1.0,0.9694,0.9736,1.0,0.5998,0.8198,valid,valid
1087,157.6655,123.5631,1.0,0.968,0.9782,1.0,0.5368,0.8001,valid,valid
1088,157.2868,121.1622,1.0,0.9639,0.9708,1.0,0.505,0.7225,valid,valid
1089,157.849,120.6568,1.0,0.9747,0.9792,1.0,0.6142,0.8001,valid,valid
1090,158.0272,122.4791,1.0,0.9796,0.9825,1.0,0.6529,0.8228,valid,valid
1091,156.6995,123.3179,1.0,0.9765,0.9783,1.0,0.6142,0.7949,valid,valid
1092,156.4691,123.3984,1.0,0.9781,0.9801,1.0,0.6263,0.8096,valid,valid
1093,156.6737,,1.0,0.9706,0.9714,1.0,0.4959,0.6985,valid,chain_incomplete
1094,154.1415,123.3831,1.0,0.9723,0.9708,1.0,0.5467,0.7595,valid,valid
1095,153.8647,121.7124,1.0,0.9672,0.9636,1.0,0.5097,0.6851,valid,valid
1096,153.97,,1.0,0.9568,0.9575,0.9999,0.4517,0.6647,valid,chain_incomplete
1097,153.8434,,1.0,0.9656,0.9622,1.0,0.4878,0.6884,valid,chain_incomplete
1098,152.8738,122.6429,1.0,0.968,0.9654,1.0,0.5653,0.747,valid,valid
1099,154.705,,1.0,0.9573,0.9593,0.9999,0.4722,0.6894,valid,chain_incomplete
1100,154.588,,1.0,0.9545,0.9609,0.9999,0.47,0.709,valid,chain_incomplete
1101,155.7763,,1.0,0.9529,0.9537,0.9999,0.486,0.6948,valid,chain_incomplete
1102,156.4896,,1.0,0.9369,0.9401,0.9999,0.392,0.5789,valid,chain_incomplete
1103,159.5275,,0.9999,0.9424,0.929,0.9999,0.3264,0.493,valid,chain_incomplete
1104,157.9162,,1.0,0.9398,0.9374,0.9999,0.3186,0.4895,valid,chain_incomplete
1105,156.7231,,1.0,0.9475,0.9526,0.9999,0.3936,0.6114,valid,chain_incomplete
1106,157.043,,1.0,0.9491,0.9563,0.9999,0.4429,0.6537,valid,chain_incomplete
1107,156.0045,,1.0,0.9443,0.9543,0.9999,0.4265,0.6655,valid,chain_incomplete
1108,156.5117,,1.0,0.966,0.963,0.9999,0.4751,0.6224,valid,chain_incomplete
1109,157.5763,,1.0,0.9616,0.9652,1.0,0.4056,0.599,valid,chain_incomplete
1110,155.7502,122.6051,1.0,0.9696,0.9685,1.0,0.5032,0.6705,valid,valid
1111,156.4557,,1.0,0.9701,0.9703,1.0,0.4937,0.656,valid,chain_incomplete
1112,154.8032,122.8592,1.0,0.9764,0.9784,1.0,0.577,0.7566,valid,valid
1113,154.8343,124.1896,1.0,0.968,0.9694,1.0,0.5798,0.7619,valid,valid
1114,154.9494,124.732,1.0,0.9667,0.9672,1.0,0.5537,0.7256,valid,valid
1115,153.8986,,1.0,0.9568,0.962,1.0,0.492,0.6873,valid,chain_incomplete
1116,154.4169,,1.0,0.9663,0.9669,1.0,0.4868,0.7012,valid,chain_incomplete
1117,154.2688,,1.0,0.954,0.957,0.9999,0.4708,0.6825,valid,chain_incomplete
1118,153.9256,,1.0,0.9645,0.9642,1.0,0.4668,0.6779,valid,chain_incomplete
1119,153.6564,,1.0,0.9422,0.9444,0.9999,0.4629,0.6535,valid,chain_incomplete
1120,153.5909,125.6843,1.0,0.9623,0.9661,0.9999,0.5225,0.7271,valid,valid
1121,152.9175,,1.0,0.9577,0.9604,0.9999,0.4438,0.6749,valid,chain_incomplete
1122,152.701,,1.0,0.9554,0.9588,1.0,0.458,0.6831,valid,chain_incomplete
1123,152.812,,1.0,0.9574,0.9591,1.0,0.4675,0.6898,valid,chain_incomplete
1124,152.7775,,1.0,0.9527,0.9523,1.0,0.4573,0.6772,valid,chain_incomplete
1125,152.6488,,1.0,0.9585,0.9566,1.0,0.4676,0.6896,valid,chain_incomplete
1126,153.9015,,1.0,0.9519,0.9519,1.0,0.4868,0.6948,valid,chain_incomplete
1127,153.6538,,1.0,0.9322,0.9363,0.9999,0.4129,0.6203,valid,chain_incomplete
1128,153.0869,125.2837,1.0,0.9535,0.9541,1.0,0.5093,0.6927,valid,valid
1129,153.052,124.6686,1.0,0.9536,0.9539,1.0,0.5072,0.7008,valid,valid
1130,154.1227,,1.0,0.9365,0.9366,1.0,0.4105,0.594,valid,chain_incomplete
1131,154.0176,,1.0,0.9332,0.9303,0.9999,0.4286,0.5966,valid,chain_incomplete
1132,153.7338,,1.0,0.931,0.9334,0.9999,0.3854,0.5881,valid,chain_incomplete
1133,153.724,,1.0,0.9472,0.9481,1.0,0.4272,0.6254,valid,chain_incomplete
1134,154.0888,,1.0,0.9543,0.9554,0.9999,0.4781,0.6751,valid,chain_incomplete
