frame_index,left_knee_angle_deg,right_knee_angle_deg,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,left_angle_status,right_angle_status
966,140.4922,,1.0,0.9656,0.9518,1.0,0.3726,0.6551,valid,chain_incomplete
967,131.2274,,1.0,0.9542,0.9203,0.9999,0.3372,0.6109,valid,chain_incomplete
968,122.7571,,1.0,0.9695,0.9266,1.0,0.4242,0.6428,valid,chain_incomplete
969,118.0068,,1.0,0.9714,0.9347,1.0,0.486,0.6782,valid,chain_incomplete
970,114.599,,1.0,0.9666,0.9259,1.0,0.443,0.6519,valid,chain_incomplete
971,112.4013,124.872,1.0,0.983,0.9558,1.0,0.6826,0.7898,valid,valid
972,111.1003,122.4378,1.0,0.9631,0.8948,1.0,0.5074,0.6108,valid,valid
973,107.9462,120.2958,1.0,0.9838,0.9621,1.0,0.7512,0.8391,valid,valid
974,98.8919,119.5551,1.0,0.945,0.8978,1.0,0.5537,0.6857,valid,valid
975,90.7817,118.5333,1.0,0.9856,0.9623,1.0,0.7204,0.8178,valid,valid
976,86.4254,116.6809,1.0,0.9777,0.9449,1.0,0.5864,0.7444,valid,valid
977,83.0268,113.6773,1.0,0.9901,0.9743,1.0,0.7475,0.8564,valid,valid
978,82.6551,112.621,1.0,0.9445,0.8939,1.0,0.5952,0.7124,valid,valid
979,83.5297,112.5626,1.0,0.9641,0.9154,1.0,0.5041,0.6421,valid,valid
980,77.9239,,1.0,0.9587,0.912,1.0,0.4427,0.5644,valid,chain_incomplete
981,74.1167,108.3929,1.0,0.9757,0.9428,1.0,0.5648,0.6853,valid,valid
982,70.1872,104.8077,1.0,0.9859,0.9508,1.0,0.683,0.75,valid,valid
983,67.6056,102.713,1.0,0.9899,0.9626,1.0,0.7481,0.8141,valid,valid
984,63.3436,99.8441,1.0,0.9917,0.9643,1.0,0.6961,0.7842,valid,valid
985,60.6971,97.8483,1.0,0.9916,0.9562,1.0,0.7355,0.7729,valid,valid
986,58.1691,95.7807,1.0,0.9866,0.9263,1.0,0.6141,0.6645,valid,valid
987,57.4958,95.5198,1.0,0.9838,0.9265,1.0,0.5313,0.6347,valid,valid
988,56.8754,93.3301,1.0,0.993,0.9534,1.0,0.7136,0.7649,valid,valid
989,56.2474,94.2565,1.0,0.9879,0.9483,1.0,0.5806,0.6735,valid,valid
990,55.9794,93.3744,1.0,0.9926,0.9584,1.0,0.7198,0.7888,valid,valid
991,56.5603,93.5165,1.0,0.9903,0.935,1.0,0.6844,0.742,valid,valid
992,55.3429,93.0655,1.0,0.9885,0.9219,1.0,0.6341,0.6846,valid,valid
993,53.4741,,1.0,0.9714,0.8634,1.0,0.3749,0.4637,valid,chain_incomplete
994,55.6503,,1.0,0.967,0.8555,1.0,0.355,0.4659,valid,chain_incomplete
995,55.4582,,1.0,0.9778,0.8954,1.0,0.4335,0.5444,valid,chain_incomplete
996,55.0055,,1.0,0.9755,0.8497,1.0,0.4882,0.5211,valid,chain_incomplete
997,54.9884,,1.0,0.9742,0.856,1.0,0.4766,0.5378,valid,chain_incomplete
998,56.0422,93.8763,1.0,0.9837,0.9147,1.0,0.5908,0.6665,valid,valid
999,59.4649,95.1091,1.0,0.9689,0.8727,1.0,0.5531,0.649,valid,valid
1000,58.9654,94.7047,1.0,0.974,0.8961,1.0,0.6068,0.7077,valid,valid
1001,61.5631,95.7039,1.0,0.976,0.8913,1.0,0.6037,0.6773,valid,valid
1002,62.597,94.3876,1.0,0.9685,0.8607,1.0,0.5343,0.5932,valid,valid
1003,64.2052,,1.0,0.957,0.8267,1.0,0.4741,0.5243,valid,chain_incomplete
1004,65.8427,98.4416,1.0,0.9735,0.9098,1.0,0.6112,0.6844,valid,valid
1005,69.031,100.0761,1.0,0.9761,0.9329,1.0,0.6021,0.706,valid,valid
1006,70.4858,100.0106,1.0,0.9849,0.9478,1.0,0.6896,0.7482,valid,valid
1007,74.3334,103.6069,1.0,0.9785,0.9304,1.0,0.6452,0.7241,valid,valid
1008,75.3485,104.5875,1.0,0.97,0.9254,1.0,0.5347,0.6564,valid,valid
1009,78.7498,,1.0,0.9723,0.9398,1.0,0.4959,0.6294,valid,chain_incomplete
1010,82.1292,,1.0,0.9577,0.9116,1.0,0.4602,0.5925,valid,chain_incomplete
1011,82.7843,114.1381,1.0,0.9925,0.9771,1.0,0.7856,0.8441,valid,valid
1012,85.9667,116.7179,1.0,0.9903,0.9718,1.0,0.7895,0.8312,valid,valid
1013,88.9895,115.3689,1.0,0.9884,0.9676,1.0,0.6998,0.7996,valid,valid
1014,93.5437,118.7476,1.0,0.985,0.9686,1.0,0.727,0.812,valid,valid
1015,98.8913,124.0742,1.0,0.9802,0.9527,1.0,0.5829,0.7057,valid,valid
1016,106.9093,126.6168,1.0,0.9817,0.9534,1.0,0.6,0.731,valid,valid
1017,108.7245,127.4158,1.0,0.9747,0.9241,1.0,0.5907,0.669,valid,valid
1018,113.6574,,1.0,0.9647,0.9115,1.0,0.4618,0.5908,valid,chain_incomplete
1019,121.4555,133.2265,1.0,0.9776,0.9539,1.0,0.5973,0.7718,valid,valid
1020,131.2474,,1.0,0.9731,0.9545,1.0,0.4767,0.6707,valid,chain_incomplete
1021,138.6949,,1.0,0.9792,0.966,1.0,0.4141,0.6748,valid,chain_incomplete
1022,147.6746,,1.0,0.9516,0.9489,0.9999,0.2947,0.6,valid,chain_incomplete
1023,154.2344,,0.9999,0.9267,0.9213,0.9998,0.1604,0.3494,valid,chain_incomplete
1024,142.1139,,0.9998,0.9336,0.913,0.9997,0.1922,0.3659,valid,chain_incomplete
1025,169.912,,0.9999,0.9479,0.9716,0.9998,0.273,0.5017,valid,chain_incomplete
1026,167.7513,151.1228,1.0,0.9846,0.9887,0.9999,0.5172,0.8124,valid,valid
1027,167.3866,,1.0,0.9688,0.9794,0.9999,0.332,0.6925,valid,chain_incomplete
1028,173.8012,,0.9999,0.9712,0.9793,0.9999,0.3482,0.6552,valid,chain_incomplete
1029,175.7978,,1.0,0.9749,0.9824,0.9999,0.4134,0.7286,valid,chain_incomplete
1030,177.2267,,0.9999,0.9483,0.9616,0.9997,0.2215,0.4748,valid,chain_incomplete
1031,178.7152,,0.9999,0.9551,0.9654,0.9997,0.2555,0.5081,valid,chain_incomplete
1032,179.211,149.778,1.0,0.9841,0.9892,0.9999,0.5228,0.8092,valid,valid
1033,177.8195,,0.9999,0.9636,0.9732,0.9998,0.256,0.5644,valid,chain_incomplete
1034,178.6361,,0.9999,0.9665,0.9763,0.9998,0.4228,0.7146,valid,chain_incomplete
1035,179.0889,144.8622,1.0,0.9804,0.9842,0.9999,0.5533,0.7941,valid,valid
1036,178.0309,,0.9999,0.9664,0.9754,0.9998,0.4945,0.7521,valid,chain_incomplete
1037,178.2256,145.0166,1.0,0.9793,0.984,0.9998,0.5955,0.809,valid,valid
1038,178.1053,143.1461,1.0,0.9806,0.9857,0.9999,0.5865,0.8321,valid,valid
1039,178.6111,143.0959,1.0,0.9827,0.9875,0.9999,0.5954,0.8517,valid,valid
1040,179.1486,142.5068,1.0,0.975,0.9809,0.9999,0.5156,0.7873,valid,valid
1041,179.0676,141.4532,1.0,0.977,0.9812,0.9998,0.5496,0.7881,valid,valid
1042,178.3765,142.8066,1.0,0.9797,0.9837,0.9999,0.6235,0.8442,valid,valid
1043,179.5838,141.3607,1.0,0.974,0.9826,0.9999,0.5421,0.8115,valid,valid
1044,179.8695,139.8894,1.0,0.9709,0.9773,0.9998,0.5007,0.7759,valid,valid
1045,179.7582,,1.0,0.9725,0.9775,0.9999,0.4936,0.7457,valid,chain_incomplete
1046,179.7294,,1.0,0.9698,0.9764,0.9998,0.4844,0.7451,valid,chain_incomplete
1047,177.1116,,1.0,0.9668,0.9768,0.9998,0.4097,0.7092,valid,chain_incomplete
1048,177.4199,,1.0,0.954,0.9648,0.9998,0.2764,0.5411,valid,chain_incomplete
1049,175.7226,,0.9999,0.9605,0.9715,0.9998,0.3457,0.6066,valid,chain_incomplete
1050,174.5547,,1.0,0.9648,0.9725,0.9998,0.4879,0.7167,valid,chain_incomplete
1051,175.7243,,1.0,0.978,0.9806,0.9999,0.4975,0.7298,valid,chain_incomplete
1052,175.1715,,0.9999,0.9694,0.9734,0.9998,0.401,0.6133,valid,chain_incomplete
1053,177.5445,,0.9999,0.9678,0.9748,0.9999,0.426,0.6546,valid,chain_incomplete
1054,179.112,,1.0,0.9665,0.9748,0.9999,0.4609,0.6956,valid,chain_incomplete
1055,173.5662,128.1904,1.0,0.9693,0.973,0.9999,0.6171,0.7639,valid,valid
1056,172.6486,128.7301,1.0,0.9634,0.9732,0.9999,0.5132,0.7095,valid,valid
1057,168.9572,,1.0,0.9501,0.956,0.9999,0.4002,0.6081,valid,chain_incomplete
1058,164.6384,,1.0,0.9592,0.9644,0.9999,0.2985,0.5353,valid,chain_incomplete
1059,155.3627,,1.0,0.9409,0.9437,0.9999,0.247,0.5303,valid,chain_incomplete
1060,148.8498,,1.0,0.9484,0.9447,0.9999,0.2948,0.5583,valid,chain_incomplete
1061,143.3304,,1.0,0.9487,0.9224,0.9999,0.312,0.5178,valid,chain_incomplete
1062,132.6641,,1.0,0.9622,0.9261,1.0,0.3416,0.5663,valid,chain_incomplete
1063,122.8705,117.8038,1.0,0.9728,0.9445,1.0,0.5178,0.7005,valid,valid
1064,119.1647,116.6567,1.0,0.9771,0.9697,1.0,0.5998,0.7965,valid,valid
1065,111.5938,113.9867,1.0,0.9575,0.9037,1.0,0.5819,0.6501,valid,valid
1066,104.9198,113.8053,1.0,0.9698,0.9065,1.0,0.5875,0.63,valid,valid
1067,101.2512,112.0845,1.0,0.9689,0.9263,1.0,0.6256,0.6409,valid,valid
1068,94.9855,109.6242,1.0,0.9857,0.9545,1.0,0.7515,0.7754,valid,valid
1069,89.769,107.8049,1.0,0.986,0.9489,1.0,0.7517,0.7427,valid,valid
1070,86.555,107.4242,1.0,0.9757,0.9314,1.0,0.6206,0.6757,valid,valid
1071,82.7774,105.4907,1.0,0.9701,0.9257,1.0,0.5117,0.6141,valid,valid
1072,82.1253,,1.0,0.9677,0.927,1.0,0.4378,0.5726,valid,chain_incomplete
1073,75.0,99.4596,1.0,0.979,0.9286,1.0,0.5924,0.6833,valid,valid
1074,71.7006,,1.0,0.9761,0.8984,1.0,0.4683,0.5198,valid,chain_incomplete
1075,67.1541,94.1761,1.0,0.9784,0.8861,1.0,0.5471,0.6092,valid,valid
1076,66.8328,,1.0,0.9632,0.8417,1.0,0.3984,0.4908,valid,chain_incomplete
1077,63.6043,,1.0,0.9668,0.8531,1.0,0.4028,0.512,valid,chain_incomplete
1078,62.2638,,1.0,0.9326,0.7735,1.0,0.2321,0.337,valid,chain_incomplete
1079,58.1857,,1.0,0.975,0.8794,1.0,0.4244,0.5464,valid,chain_incomplete
1080,55.3214,,1.0,0.9708,0.849,1.0,0.383,0.4635,valid,chain_incomplete
1081,54.8603,,1.0,0.9667,0.8408,1.0,0.3115,0.3977,valid,chain_incomplete
1082,52.9704,88.9912,1.0,0.9879,0.9148,1.0,0.5562,0.6314,valid,valid
1083,51.7047,,1.0,0.9812,0.8559,1.0,0.4606,0.5299,valid,chain_incomplete
1084,53.0661,,1.0,0.9759,0.8326,1.0,0.4406,0.5261,valid,chain_incomplete
1085,52.9729,,1.0,0.9684,0.782,1.0,0.3451,0.4426,valid,chain_incomplete
1086,53.0698,,1.0,0.9612,0.7832,1.0,0.3128,0.4242,valid,chain_incomplete
1087,53.5331,,1.0,0.9729,0.8079,1.0,0.3798,0.4777,valid,chain_incomplete
1088,53.0337,,1.0,0.9754,0.8299,1.0,0.3936,0.4891,valid,chain_incomplete
1089,53.0659,,1.0,0.9751,0.829,1.0,0.3833,0.498,valid,chain_incomplete
1090,52.4737,,1.0,0.9812,0.872,1.0,0.4656,0.5485,valid,chain_incomplete
1091,53.0494,,1.0,0.9823,0.9018,1.0,0.4715,0.5976,valid,chain_incomplete
1092,54.4543,90.5903,1.0,0.9829,0.9099,1.0,0.5137,0.6231,valid,valid
1093,57.0842,,1.0,0.9817,0.8976,1.0,0.4996,0.5614,valid,chain_incomplete
1094,55.7802,92.689,1.0,0.9855,0.9182,1.0,0.5226,0.5915,valid,valid
1095,59.1512,94.8679,1.0,0.9794,0.8717,1.0,0.5749,0.5874,valid,valid
1096,61.0417,94.3578,1.0,0.9759,0.8717,1.0,0.5721,0.6004,valid,valid
1097,65.4775,96.6697,1.0,0.9656,0.8786,1.0,0.5622,0.6309,valid,valid
1098,68.5641,97.4758,1.0,0.9823,0.9317,1.0,0.713,0.7547,valid,valid
1099,73.3799,102.8006,1.0,0.9816,0.9337,1.0,0.6353,0.6963,valid,valid
1100,76.5657,105.0417,1.0,0.9717,0.9243,1.0,0.5251,0.6448,valid,valid
1101,79.934,107.13,1.0,0.9854,0.9602,1.0,0.6231,0.7145,valid,valid
1102,83.5068,109.2001,1.0,0.9798,0.9569,1.0,0.6599,0.7623,valid,valid
1103,83.9718,112.2072,1.0,0.9751,0.9389,1.0,0.6281,0.7446,valid,valid
1104,89.374,114.69,1.0,0.9923,0.9806,1.0,0.7381,0.8373,valid,valid
1105,92.4117,115.9173,1.0,0.9945,0.9852,1.0,0.8363,0.8816,valid,valid
1106,98.4229,117.8235,1.0,0.9905,0.972,1.0,0.7397,0.796,valid,valid
1107,102.7466,120.541,1.0,0.9874,0.9737,1.0,0.7719,0.8016,valid,valid
1108,108.1081,122.8426,1.0,0.9825,0.9563,1.0,0.6501,0.724,valid,valid
1109,114.3728,125.6716,1.0,0.9862,0.9708,1.0,0.6059,0.7443,valid,valid
1110,115.4202,127.5674,1.0,0.9808,0.9606,1.0,0.545,0.708,valid,valid
1111,121.7463,128.9318,1.0,0.9764,0.9453,1.0,0.5022,0.7007,valid,valid
1112,127.4879,,1.0,0.9629,0.9304,1.0,0.3629,0.6018,valid,chain_incomplete
1113,131.6032,,1.0,0.957,0.9317,0.9999,0.3247,0.59,valid,chain_incomplete
1114,138.3556,,1.0,0.9606,0.9399,1.0,0.2771,0.5317,valid,chain_incomplete
1115,143.5426,,1.0,0.9493,0.9221,1.0,0.251,0.4741,valid,chain_incomplete
1116,147.8451,,1.0,0.9407,0.9234,1.0,0.1583,0.4265,valid,chain_incomplete
1117,156.9295,,1.0,0.9027,0.8994,0.9999,0.1528,0.4296,valid,chain_incomplete
1118,162.4914,,1.0,0.9404,0.9424,0.9999,0.2425,0.5473,valid,chain_incomplete
1119,167.2928,,1.0,0.9615,0.9637,0.9999,0.3267,0.6384,valid,chain_incomplete
1120,170.7794,,1.0,0.98,0.9834,1.0,0.4683,0.8103,valid,chain_incomplete
1121,173.7092,,1.0,0.9771,0.9823,1.0,0.4689,0.81,valid,chain_incomplete
1122,175.109,,1.0,0.9765,0.9866,1.0,0.4375,0.7901,valid,chain_incomplete
1123,177.9696,,1.0,0.9699,0.9809,0.9999,0.442,0.7571,valid,chain_incomplete
1124,178.1347,,1.0,0.9708,0.9805,0.9999,0.4364,0.7348,valid,chain_incomplete
1125,177.1629,,0.9999,0.9506,0.9572,0.9999,0.3945,0.6329,valid,chain_incomplete
1126,160.7804,,0.9999,0.9719,0.9809,0.9998,0.335,0.6029,valid,chain_incomplete
1127,157.1197,,0.9999,0.9606,0.977,0.9998,0.2671,0.5244,valid,chain_incomplete
1128,134.1793,174.098,1.0,0.9893,0.9955,1.0,0.8582,0.9663,valid,valid
1129,133.5436,174.7465,1.0,0.9823,0.9913,1.0,0.8,0.954,valid,valid
1130,105.5436,,0.9999,0.9389,0.9818,0.9999,0.3465,0.6166,valid,chain_incomplete
1131,175.5355,,0.9998,0.9155,0.9469,0.9997,0.2463,0.558,valid,chain_incomplete
1132,173.427,,1.0,0.9786,0.9842,0.9999,0.417,0.7205,valid,chain_incomplete
1133,172.4046,,0.9999,0.9347,0.9522,0.9997,0.1691,0.3734,valid,chain_incomplete
1134,174.0839,,1.0,0.9833,0.9896,0.9999,0.4913,0.819,valid,chain_incomplete
1135,174.9292,,1.0,0.9613,0.9768,0.9999,0.3347,0.6828,valid,chain_incomplete
1136,174.4127,,1.0,0.9598,0.9774,0.9999,0.3682,0.7071,valid,chain_incomplete
1137,174.8309,,1.0,0.9494,0.9709,0.9999,0.2651,0.6138,valid,chain_incomplete
1138,171.5037,,1.0,0.9391,0.9604,0.9999,0.3085,0.6384,valid,chain_incomplete
1139,170.6001,,0.9999,0.8844,0.909,0.9999,0.1503,0.3675,valid,chain_incomplete
1140,173.087,,1.0,0.9121,0.9387,0.9999,0.2398,0.5429,valid,chain_incomplete
1141,171.4423,,1.0,0.9366,0.9491,0.9999,0.2827,0.5722,valid,chain_incomplete
1142,170.1067,,1.0,0.949,0.9587,1.0,0.3595,0.6721,valid,chain_incomplete
1143,171.1958,,1.0,0.9279,0.9432,0.9999,0.3384,0.6268,valid,chain_incomplete
1144,169.4424,,1.0,0.9305,0.9421,1.0,0.3213,0.6101,valid,chain_incomplete
1145,171.651,,1.0,0.931,0.9472,1.0,0.2805,0.5675,valid,chain_incomplete
1146,169.7864,,1.0,0.9295,0.948,1.0,0.3141,0.582,valid,chain_incomplete
1147,171.7759,,1.0,0.9074,0.9171,0.9999,0.2206,0.4129,valid,chain_incomplete
1148,170.7778,,1.0,0.9303,0.9378,0.9999,0.2394,0.4523,valid,chain_incomplete
1149,171.1174,,1.0,0.9355,0.9514,0.9999,0.2253,0.4548,valid,chain_incomplete
1150,167.4409,,1.0,0.9432,0.9594,0.9999,0.2402,0.4965,valid,chain_incomplete
1151,169.7709,,1.0,0.9237,0.9382,0.9999,0.1432,0.2931,valid,chain_incomplete
1152,169.7205,,1.0,0.9719,0.9873,0.9999,0.2999,0.4884,valid,chain_incomplete
1153,170.2543,,1.0,0.9605,0.9707,0.9999,0.2827,0.5252,valid,chain_incomplete
1154,168.7076,,1.0,0.9632,0.9695,0.9999,0.2902,0.5401,valid,chain_incomplete
1155,168.2428,,1.0,0.9747,0.9836,0.9999,0.4079,0.7205,valid,chain_incomplete
1156,169.9705,,1.0,0.9766,0.9863,0.9999,0.4204,0.759,valid,chain_incomplete
1157,170.2392,,1.0,0.9658,0.9794,0.9999,0.3161,0.6642,valid,chain_incomplete
1158,170.6059,,1.0,0.9715,0.9837,0.9999,0.4429,0.751,valid,chain_incomplete
1159,172.2157,,1.0,0.9753,0.9849,0.9999,0.3933,0.7365,valid,chain_incomplete
1160,171.4274,,1.0,0.961,0.9768,0.9999,0.2839,0.6222,valid,chain_incomplete
1161,172.1362,,1.0,0.9652,0.9803,0.9999,0.3465,0.6755,valid,chain_incomplete
1162,171.0146,,1.0,0.9632,0.9802,0.9999,0.3481,0.6703,valid,chain_incomplete
1163,170.7135,,1.0,0.9629,0.9775,0.9999,0.354,0.6578,valid,chain_incomplete
1164,173.9706,,1.0,0.9779,0.9864,0.9999,0.4786,0.7769,valid,chain_incomplete
1165,174.7569,,1.0,0.9818,0.9879,0.9999,0.4676,0.7827,valid,chain_incomplete
1166,176.5418,,1.0,0.9796,0.9874,0.9999,0.4486,0.7683,valid,chain_incomplete
1167,176.4374,,1.0,0.9831,0.9864,0.9999,0.4513,0.74,valid,chain_incomplete
1168,179.0554,,1.0,0.9814,0.9859,0.9999,0.4516,0.7576,valid,chain_incomplete
1169,174.3393,148.7303,1.0,0.9851,0.9895,0.9999,0.5197,0.8149,valid,valid
1170,170.0028,,1.0,0.969,0.9783,0.9999,0.3429,0.6245,valid,chain_incomplete
1171,172.2985,,0.9999,0.9489,0.9559,0.9998,0.2161,0.4273,valid,chain_incomplete
1172,154.7721,,0.9999,0.9718,0.9777,0.9999,0.3308,0.5989,valid,chain_incomplete
1173,172.7492,,0.9999,0.9612,0.9687,0.9999,0.2981,0.5555,valid,chain_incomplete
1174,167.8169,,1.0,0.9694,0.9783,0.9999,0.3687,0.6462,valid,chain_incomplete
1175,151.4505,,0.9999,0.9286,0.9647,0.9999,0.2007,0.3619,valid,chain_incomplete
1176,175.9172,,0.9999,0.927,0.9523,0.9998,0.1896,0.3786,valid,chain_incomplete
1177,172.9043,,1.0,0.9596,0.9728,0.9999,0.3263,0.5813,valid,chain_incomplete
1178,172.7728,,0.9999,0.9401,0.9589,0.9999,0.249,0.4402,valid,chain_incomplete
1179,168.1646,158.8832,1.0,0.9777,0.9869,0.9999,0.5162,0.7692,valid,valid
1180,168.8287,,0.9999,0.919,0.9387,0.9998,0.1724,0.332,valid,chain_incomplete
1181,172.6001,,0.9999,0.962,0.9736,0.9999,0.3634,0.5811,valid,chain_incomplete
1182,170.9886,,0.9999,0.9546,0.9722,0.9999,0.3247,0.564,valid,chain_incomplete
1183,161.5172,,0.9999,0.9155,0.9431,0.9998,0.1978,0.3704,valid,chain_incomplete
1184,154.9256,,1.0,0.9381,0.9738,0.9999,0.2166,0.3752,valid,chain_incomplete
1185,170.4994,,0.9999,0.9379,0.9563,0.9999,0.2247,0.4495,valid,chain_incomplete
1186,172.8446,,0.9999,0.9041,0.931,0.9998,0.1796,0.3482,valid,chain_incomplete
1187,175.1445,,0.9999,0.9201,0.9462,0.9998,0.2125,0.4497,valid,chain_incomplete
1188,169.9066,,0.9999,0.9552,0.9695,0.9998,0.3412,0.6053,valid,chain_incomplete
1189,174.3171,,0.9999,0.9347,0.9549,0.9998,0.2894,0.5198,valid,chain_incomplete
1190,146.8093,,0.9999,0.9547,0.9702,0.9998,0.4014,0.6413,valid,chain_incomplete
1191,159.5239,,0.9999,0.9656,0.9767,0.9998,0.4678,0.6769,valid,chain_incomplete
1192,160.4629,,0.9999,0.9484,0.9647,0.9998,0.3479,0.5815,valid,chain_incomplete
1193,168.3375,,0.9999,0.9553,0.9647,0.9998,0.2641,0.4789,valid,chain_incomplete
1194,148.8,173.4471,1.0,0.9579,0.9819,0.9999,0.5758,0.8074,valid,valid
1195,173.065,,0.9999,0.9492,0.9644,0.9998,0.3015,0.5826,valid,chain_incomplete
1196,153.1431,,0.9999,0.9556,0.9674,0.9999,0.3098,0.5614,valid,chain_incomplete
1197,170.3405,,0.9999,0.9502,0.9596,0.9997,0.2456,0.4631,valid,chain_incomplete
1198,158.5302,,0.9999,0.9438,0.9648,0.9998,0.2444,0.4885,valid,chain_incomplete
1199,146.5779,175.8524,1.0,0.9522,0.9777,1.0,0.5124,0.7486,valid,valid
1200,145.5515,,0.9999,0.9143,0.9326,0.9999,0.1773,0.3415,valid,chain_incomplete
1201,145.9152,,1.0,0.9499,0.9833,0.9999,0.3827,0.5993,valid,chain_incomplete
1202,146.7798,,1.0,0.9423,0.9633,1.0,0.3872,0.6057,valid,chain_incomplete
1203,145.5788,,1.0,0.9592,0.976,1.0,0.4995,0.7498,valid,chain_incomplete
1204,147.1685,,1.0,0.9488,0.9708,1.0,0.3574,0.609,valid,chain_incomplete
1205,145.7244,178.3093,1.0,0.9752,0.9794,1.0,0.6041,0.8175,valid,valid
1206,145.4682,179.9428,1.0,0.9688,0.9778,1.0,0.5731,0.7967,valid,valid
1207,146.6906,179.705,1.0,0.9694,0.9801,1.0,0.5519,0.7868,valid,valid
1208,143.547,,0.9999,0.8945,0.9361,0.9998,0.1211,0.2192,valid,chain_incomplete
1209,131.5963,,0.9999,0.9059,0.9107,0.9998,0.1273,0.2517,valid,chain_incomplete
1210,146.0143,178.867,1.0,0.9776,0.9836,1.0,0.6299,0.8543,valid,valid
1211,143.5483,,0.9999,0.8976,0.9289,0.9997,0.1139,0.1993,valid,chain_incomplete
1212,145.7687,179.6139,1.0,0.9706,0.9803,1.0,0.588,0.8294,valid,valid
1213,145.2795,178.9971,1.0,0.9825,0.9866,1.0,0.7375,0.9214,valid,valid
1214,145.0551,178.9712,1.0,0.9743,0.9829,1.0,0.6098,0.8512,valid,valid
1215,143.809,,1.0,0.9632,0.9797,0.9999,0.4684,0.7312,valid,chain_incomplete
1216,178.696,,0.9999,0.966,0.9623,0.9999,0.3189,0.4707,valid,chain_incomplete
1217,178.7603,,0.9999,0.9571,0.9523,0.9999,0.2735,0.3995,valid,chain_incomplete
1218,177.4901,,0.9999,0.9396,0.9392,0.9998,0.2191,0.337,valid,chain_incomplete
1219,145.1808,,1.0,0.9749,0.99,0.9999,0.4857,0.6967,valid,chain_incomplete
1220,179.2934,,0.9999,0.9447,0.9527,0.9998,0.2474,0.3878,valid,chain_incomplete
1221,145.2506,176.5741,1.0,0.9701,0.9867,0.9999,0.592,0.812,valid,valid
1222,178.8962,,1.0,0.957,0.9652,0.9999,0.4682,0.6703,valid,chain_incomplete
1223,178.3123,,0.9999,0.9649,0.9717,0.9998,0.4932,0.6655,valid,chain_incomplete
1224,178.7741,,0.9999,0.9679,0.9759,0.9998,0.453,0.6477,valid,chain_incomplete
1225,113.1872,,0.9999,0.967,0.9881,0.9999,0.4146,0.6273,valid,chain_incomplete
1226,164.2328,,0.9999,0.9729,0.9888,0.9998,0.3952,0.5954,valid,chain_incomplete
1227,153.7815,,0.9999,0.9681,0.9778,0.9998,0.3302,0.5356,valid,chain_incomplete
1228,147.5008,177.5201,1.0,0.9869,0.9928,0.9999,0.7554,0.9079,valid,valid
1229,153.5381,,0.9999,0.9712,0.9798,0.9998,0.3919,0.5751,valid,chain_incomplete
1230,146.4191,179.0382,1.0,0.9754,0.9842,1.0,0.6849,0.8836,valid,valid
1231,179.2806,,0.9999,0.9722,0.975,0.9998,0.4109,0.5922,valid,chain_incomplete
1232,144.0928,179.8902,1.0,0.9905,0.9935,1.0,0.8606,0.9615,valid,valid
1233,145.6853,179.8659,1.0,0.9817,0.989,1.0,0.7304,0.9239,valid,valid
1234,144.6649,179.5322,1.0,0.9803,0.9901,1.0,0.6562,0.8757,valid,valid
1235,145.2106,179.3676,1.0,0.9751,0.9878,0.9999,0.5175,0.7188,valid,valid
1236,164.5846,,0.9999,0.9208,0.9282,0.9998,0.1749,0.3709,valid,chain_incomplete
1237,178.6746,,0.9999,0.9633,0.9696,0.9999,0.3412,0.5331,valid,chain_incomplete
1238,176.3976,,0.9999,0.9261,0.9289,0.9998,0.1869,0.337,valid,chain_incomplete
1239,143.2731,179.1554,1.0,0.9647,0.9821,1.0,0.5262,0.7706,valid,valid
1240,144.0762,175.9592,1.0,0.9693,0.9859,1.0,0.5417,0.7557,valid,valid
1241,145.531,178.9493,1.0,0.9703,0.9823,1.0,0.6143,0.8312,valid,valid
1242,146.0709,178.7902,1.0,0.9666,0.9809,1.0,0.5946,0.8322,valid,valid
1243,144.6107,177.9124,1.0,0.9787,0.9863,1.0,0.6822,0.8698,valid,valid
1244,144.293,178.8387,1.0,0.9676,0.9817,0.9999,0.5074,0.7089,valid,valid
1245,143.0814,177.5093,1.0,0.971,0.9835,0.9999,0.5275,0.7251,valid,valid
1246,149.5746,,0.9999,0.9497,0.9565,0.9999,0.2172,0.4326,valid,chain_incomplete
1247,142.0806,,1.0,0.9641,0.985,0.9999,0.3523,0.5005,valid,chain_incomplete
1248,177.0571,,1.0,0.9808,0.9827,0.9999,0.4896,0.7392,valid,chain_incomplete
1249,176.74,,0.9999,0.9645,0.9703,0.9999,0.3446,0.601,valid,chain_incomplete
1250,176.5255,,1.0,0.971,0.9781,0.9999,0.4149,0.6959,valid,chain_incomplete
1251,179.4885,,0.9999,0.9543,0.9641,0.9998,0.2434,0.4772,valid,chain_incomplete
1252,176.1888,,0.9999,0.9227,0.9401,0.9997,0.1749,0.3545,valid,chain_incomplete
1253,139.6695,177.7901,1.0,0.9817,0.9888,1.0,0.673,0.8481,valid,valid
1254,140.441,176.6715,1.0,0.982,0.9911,1.0,0.6909,0.9148,valid,valid
1255,167.6962,,0.9999,0.9608,0.9855,0.9999,0.2803,0.4761,valid,chain_incomplete
1256,154.385,,0.9999,0.949,0.9595,0.9999,0.2276,0.4143,valid,chain_incomplete
