frame_index,knee_angle_deg,visible_side_used,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,angle_status
870,90.7771,left,0.9999,0.9297,0.9477,0.9999,0.0547,0.1486,valid
871,88.2368,left,0.9999,0.9328,0.9534,0.9999,0.0468,0.1546,valid
872,85.7357,left,0.9998,0.8567,0.8822,0.9998,0.0376,0.0931,valid
873,86.2969,left,1.0,0.9798,0.9868,0.9999,0.0825,0.2173,valid
874,83.3941,left,0.9998,0.8987,0.9191,0.9998,0.0381,0.0896,valid
875,80.7769,left,0.9998,0.9011,0.9166,0.9998,0.0365,0.0868,valid
876,79.2048,left,0.9999,0.9525,0.9649,0.9999,0.0646,0.1747,valid
877,77.3581,left,0.9999,0.9513,0.9574,0.9999,0.0605,0.1674,valid
878,76.3105,left,0.9999,0.975,0.9825,0.9999,0.0881,0.2711,valid
879,74.8221,left,0.9999,0.9795,0.9871,0.9999,0.0882,0.2718,valid
880,72.9989,left,0.9999,0.9754,0.9853,0.9999,0.0772,0.2443,valid
881,71.8093,left,0.9998,0.9682,0.9794,0.9998,0.0688,0.2,valid
882,70.8869,left,0.9998,0.9449,0.9657,0.9998,0.045,0.1312,valid
883,70.7594,left,0.9999,0.9774,0.987,0.9999,0.0833,0.2271,valid
884,70.2056,left,0.9999,0.9699,0.9801,0.9999,0.0674,0.1834,valid
885,70.6589,left,0.9999,0.9401,0.9616,0.9999,0.0413,0.1158,valid
886,70.1069,left,0.9999,0.9652,0.977,0.9999,0.0573,0.1637,valid
887,71.598,left,0.9999,0.974,0.9841,0.9999,0.0711,0.23,valid
888,72.789,left,0.9999,0.9767,0.9858,0.9999,0.0664,0.2275,valid
889,74.0042,left,0.9999,0.9827,0.9888,0.9999,0.0995,0.2928,valid
890,73.4924,left,0.9999,0.963,0.9685,0.9999,0.0765,0.1802,valid
891,75.2687,left,0.9999,0.9491,0.957,0.9999,0.0597,0.1463,valid
892,78.8074,left,0.9999,0.9738,0.9819,0.9999,0.093,0.266,valid
893,79.6893,left,0.9999,0.9724,0.9836,0.9999,0.067,0.205,valid
894,82.3132,left,0.9999,0.9652,0.9777,0.9999,0.0737,0.2046,valid
895,82.7601,left,0.9999,0.9807,0.9849,0.9999,0.1234,0.311,valid
896,84.6833,left,0.9999,0.9596,0.966,0.9999,0.0772,0.2111,valid
897,86.5153,left,0.9999,0.9064,0.9199,0.9999,0.0531,0.1317,valid
898,88.4324,left,0.9998,0.859,0.8662,0.9998,0.0424,0.0896,valid
899,90.8204,left,0.9999,0.9573,0.9672,0.9999,0.0637,0.1938,valid
900,92.9934,left,0.9998,0.8508,0.8688,0.9999,0.0386,0.0883,valid
901,95.2839,left,0.9998,0.8433,0.8661,0.9999,0.0385,0.0873,valid
902,97.4139,left,0.9999,0.8427,0.858,0.9999,0.0406,0.0884,valid
903,98.9204,left,0.9998,0.8122,0.8324,0.9999,0.0377,0.083,valid
904,99.5908,left,0.9998,0.8016,0.8177,0.9999,0.0321,0.0721,valid
905,100.5055,left,0.9998,0.7098,0.764,0.9999,0.025,0.0549,valid
906,103.7246,left,0.9998,0.6988,0.7891,0.9998,0.0213,0.0522,valid
907,104.7054,left,0.9998,0.654,0.774,0.9998,0.0193,0.0454,valid
908,106.0825,left,0.9998,0.7417,0.8229,0.9998,0.0265,0.0581,valid
909,109.7116,left,0.9998,0.8185,0.8817,0.9998,0.0321,0.0713,valid
910,113.1778,left,0.9999,0.9227,0.9559,0.9999,0.0671,0.1421,valid
911,114.8913,left,0.9999,0.9624,0.9822,0.9999,0.1217,0.2538,valid
912,116.9191,left,0.9999,0.9787,0.9916,0.9999,0.1459,0.3647,valid
913,122.7406,left,0.9999,0.9671,0.9883,0.9999,0.1228,0.2863,valid
914,127.3993,left,1.0,0.9681,0.9887,0.9999,0.1217,0.3139,valid
915,129.9685,left,0.9999,0.9514,0.9842,0.9999,0.1079,0.2848,valid
916,132.1378,left,1.0,0.9484,0.9837,0.9999,0.1018,0.2905,valid
917,142.4742,left,1.0,0.9806,0.994,0.9999,0.16,0.4651,valid
918,146.0809,left,1.0,0.9706,0.9904,1.0,0.1754,0.444,valid
919,148.0773,left,1.0,0.9779,0.9914,0.9999,0.156,0.426,valid
920,157.8766,left,0.9999,0.9489,0.9764,0.9999,0.09,0.2415,valid
921,160.9307,left,0.9999,0.9784,0.9912,0.9999,0.1161,0.3178,valid
922,165.2536,left,0.9999,0.9854,0.994,0.9998,0.2092,0.5034,valid
923,164.0889,left,0.9999,0.9779,0.9903,0.9998,0.1055,0.3159,valid
924,160.2535,left,1.0,0.9934,0.9961,0.9999,0.3626,0.6256,valid
925,163.6705,left,0.9999,0.9131,0.9388,0.9998,0.0776,0.1288,valid
926,163.0696,left,0.9999,0.9511,0.9737,0.9996,0.0604,0.1393,valid
927,165.5386,left,0.9999,0.9484,0.9709,0.9996,0.0591,0.1415,valid
928,167.984,left,0.9999,0.9586,0.9757,0.9997,0.0717,0.1763,valid
929,168.2915,left,1.0,0.9801,0.99,0.9998,0.1164,0.2884,valid
930,171.1054,left,0.9999,0.9599,0.9796,0.9997,0.0684,0.1916,valid
931,174.6546,left,0.9999,0.9609,0.9707,0.9997,0.1015,0.1728,valid
932,175.4541,left,0.9999,0.9727,0.985,0.9997,0.079,0.2208,valid
933,178.424,left,0.9999,0.9745,0.9868,0.9998,0.1068,0.2962,valid
934,177.2634,left,0.9999,0.9692,0.9866,0.9998,0.0807,0.2627,valid
935,179.4877,left,0.9999,0.9632,0.984,0.9998,0.091,0.2836,valid
936,172.9364,left,0.9999,0.9795,0.9914,0.9998,0.1353,0.3967,valid
937,177.1922,left,0.9999,0.9778,0.9916,0.9999,0.1463,0.4174,valid
938,177.9783,left,0.9999,0.9527,0.9796,0.9998,0.075,0.2545,valid
939,179.9289,left,0.9999,0.9411,0.975,0.9998,0.0558,0.1982,valid
940,179.7958,left,0.9999,0.9405,0.9704,0.9998,0.0571,0.1731,valid
941,177.8108,left,0.9999,0.9632,0.9829,0.9998,0.1014,0.2858,valid
942,178.574,left,0.9999,0.9715,0.9872,0.9998,0.1008,0.2997,valid
943,179.1163,left,0.9999,0.9836,0.9926,0.9999,0.1227,0.3405,valid
944,178.3406,left,0.9999,0.9858,0.9936,0.9999,0.1525,0.4126,valid
945,175.5038,left,0.9999,0.9843,0.9924,0.9998,0.1207,0.3706,valid
946,176.7268,left,0.9999,0.9651,0.985,0.9998,0.0731,0.255,valid
947,171.8443,left,0.9999,0.9808,0.9927,0.9998,0.1502,0.465,valid
948,173.7417,left,0.9999,0.981,0.9934,0.9998,0.1639,0.501,valid
949,171.5287,left,1.0,0.9814,0.9922,0.9999,0.1574,0.4747,valid
950,167.2962,left,0.9999,0.9659,0.9851,0.9998,0.0907,0.3107,valid
951,164.6258,left,0.9999,0.9615,0.9836,0.9998,0.0857,0.3025,valid
952,163.1231,left,1.0,0.977,0.9888,0.9999,0.1188,0.3751,valid
953,163.3586,left,0.9999,0.9609,0.9823,0.9998,0.0746,0.2677,valid
954,163.7875,left,0.9999,0.948,0.9782,0.9998,0.0581,0.2192,valid
955,163.6662,left,0.9999,0.9349,0.9704,0.9998,0.0616,0.209,valid
956,163.8032,left,0.9999,0.9725,0.9869,0.9998,0.1038,0.3145,valid
957,159.4508,left,0.9999,0.9705,0.9878,0.9998,0.1202,0.3826,valid
958,164.9751,left,0.9999,0.9647,0.9883,0.9998,0.098,0.3063,valid
959,163.1752,left,0.9999,0.9416,0.9737,0.9998,0.0535,0.1636,valid
960,160.5208,left,0.9999,0.9384,0.9701,0.9998,0.0524,0.1584,valid
961,159.4486,left,0.9999,0.9756,0.9862,0.9999,0.1292,0.3107,valid
962,160.6634,left,0.9999,0.9695,0.9815,0.9999,0.1226,0.3062,valid
963,162.3866,left,0.9999,0.9724,0.9825,0.9999,0.11,0.2469,valid
964,160.7101,left,0.9999,0.9729,0.9761,0.9998,0.1132,0.1914,valid
965,161.0617,left,0.9999,0.984,0.9852,0.9999,0.2095,0.3512,valid
966,163.9394,left,0.9999,0.965,0.9737,0.9998,0.1004,0.2094,valid
967,160.8643,left,0.9999,0.9658,0.9688,0.9999,0.1462,0.2533,valid
968,163.468,left,0.9999,0.9826,0.9867,0.9998,0.1599,0.3356,valid
969,160.7514,left,1.0,0.9834,0.9874,0.9999,0.1931,0.358,valid
970,162.1185,left,1.0,0.9859,0.9911,0.9999,0.2076,0.4345,valid
971,163.4986,left,0.9999,0.9775,0.9889,0.9999,0.1506,0.3794,valid
972,167.1642,left,1.0,0.9913,0.9955,0.9999,0.2593,0.5874,valid
973,159.3156,left,1.0,0.9958,0.9975,0.9998,0.4452,0.7348,valid
974,157.5769,left,0.9999,0.9909,0.9942,0.9999,0.3499,0.6538,valid
975,158.6989,left,1.0,0.9846,0.9893,0.9999,0.233,0.5,valid
976,161.5404,left,0.9999,0.9686,0.9776,0.9998,0.1609,0.3902,valid
977,163.6174,left,0.9999,0.9652,0.9764,0.9999,0.1462,0.3535,valid
978,163.2616,left,0.9999,0.9589,0.971,0.9998,0.1147,0.2692,valid
979,161.5756,left,0.9999,0.957,0.9724,0.9999,0.1103,0.2719,valid
980,163.1154,left,0.9999,0.9581,0.9757,0.9998,0.0874,0.2498,valid
981,162.8788,left,1.0,0.9617,0.9809,0.9998,0.0683,0.2429,valid
982,163.9281,left,1.0,0.9601,0.981,0.9999,0.0858,0.2913,valid
983,164.3683,left,1.0,0.9633,0.9821,0.9999,0.0868,0.2855,valid
984,163.1346,left,0.9999,0.9469,0.9739,0.9998,0.0462,0.1687,valid
985,160.676,left,0.9999,0.9525,0.9744,0.9998,0.0661,0.2116,valid
986,159.7677,left,0.9999,0.9472,0.9743,0.9998,0.0582,0.2046,valid
987,161.2284,left,0.9999,0.9256,0.9604,0.9998,0.0419,0.1353,valid
988,161.3377,left,0.9999,0.9604,0.9807,0.9998,0.0569,0.1918,valid
989,159.5474,left,0.9999,0.9377,0.9675,0.9998,0.0473,0.155,valid
990,159.0243,left,0.9999,0.9385,0.9664,0.9998,0.038,0.1366,valid
991,164.2151,left,0.9999,0.9229,0.9579,0.9998,0.0375,0.1253,valid
992,162.5705,left,0.9999,0.9168,0.9557,0.9997,0.0369,0.1121,valid
993,162.632,left,0.9999,0.9413,0.9689,0.9998,0.057,0.1792,valid
994,160.2876,left,0.9999,0.9548,0.983,0.9997,0.0529,0.1843,valid
995,165.6909,left,0.9999,0.9622,0.984,0.9998,0.0943,0.2778,valid
996,164.7261,left,0.9999,0.9767,0.9894,0.9998,0.1442,0.3695,valid
997,158.0116,left,0.9999,0.9855,0.9932,0.9999,0.2037,0.4874,valid
998,159.8918,left,1.0,0.9915,0.9961,0.9999,0.2387,0.5392,valid
999,163.0299,left,0.9999,0.9939,0.9972,0.9999,0.2746,0.5751,valid
1000,164.705,left,1.0,0.9947,0.9978,0.9999,0.3236,0.6411,valid
1001,160.7247,left,0.9999,0.9913,0.9963,0.9998,0.2164,0.5186,valid
1002,163.2059,left,0.9999,0.9919,0.9963,0.9998,0.2095,0.4938,valid
1003,164.633,left,0.9999,0.9922,0.9958,0.9998,0.27,0.555,valid
1004,163.9186,left,1.0,0.9947,0.9973,0.9999,0.2925,0.6056,valid
1005,166.8676,left,1.0,0.9942,0.997,0.9999,0.2691,0.5769,valid
1006,168.6006,left,1.0,0.9884,0.995,0.9999,0.1808,0.4481,valid
1007,167.3767,left,0.9999,0.9809,0.9923,0.9999,0.1689,0.4342,valid
1008,172.7544,left,0.9999,0.9761,0.9908,0.9998,0.1191,0.3454,valid
1009,165.6251,left,0.9999,0.9717,0.987,0.9998,0.129,0.3467,valid
1010,164.4794,left,0.9999,0.9655,0.9851,0.9998,0.1212,0.3445,valid
1011,165.5997,left,0.9999,0.9534,0.9748,0.9998,0.1003,0.2598,valid
1012,166.9842,left,1.0,0.9682,0.982,0.9999,0.1208,0.3208,valid
1013,164.5241,left,1.0,0.9767,0.9887,0.9999,0.1328,0.365,valid
1014,166.957,left,0.9999,0.9618,0.9769,0.9998,0.0612,0.1908,valid
1015,167.0437,left,0.9999,0.9124,0.9423,0.9998,0.0336,0.1005,valid
1016,168.4458,left,0.9999,0.9392,0.9636,0.9998,0.0509,0.1549,valid
1017,171.7935,left,0.9999,0.9127,0.9501,0.9998,0.032,0.1012,valid
1018,170.6434,left,0.9999,0.9116,0.9487,0.9998,0.0304,0.0989,valid
1019,170.8186,left,0.9999,0.9139,0.9469,0.9998,0.0275,0.0883,valid
1020,173.6019,left,0.9999,0.9362,0.9645,0.9998,0.0486,0.1526,valid
1021,173.4757,left,0.9999,0.9339,0.9617,0.9998,0.0461,0.1348,valid
1022,171.8525,left,0.9999,0.9292,0.9585,0.9998,0.0375,0.1173,valid
1023,171.3315,left,0.9999,0.9132,0.9501,0.9998,0.0464,0.1299,valid
1024,172.4796,left,0.9999,0.9523,0.9679,0.9998,0.0747,0.1928,valid
1025,172.6035,left,0.9999,0.9489,0.9695,0.9998,0.0895,0.2415,valid
1026,169.3532,left,0.9999,0.9424,0.9682,0.9998,0.1008,0.2687,valid
1027,171.3493,left,1.0,0.958,0.9768,0.9999,0.1103,0.3005,valid
1028,166.0028,left,0.9999,0.9536,0.9767,0.9998,0.104,0.2803,valid
1029,168.58,left,0.9999,0.9464,0.9754,0.9998,0.1142,0.2992,valid
1030,167.8996,left,0.9999,0.9689,0.9844,0.9998,0.1429,0.3536,valid
1031,170.1442,left,0.9999,0.967,0.9819,0.9998,0.1564,0.35,valid
1032,171.1473,left,0.9999,0.9761,0.9884,0.9999,0.1759,0.4062,valid
1033,170.05,left,1.0,0.9859,0.9931,0.9999,0.2025,0.4684,valid
1034,167.4273,left,1.0,0.987,0.9941,0.9999,0.2486,0.5359,valid
1035,168.0342,left,1.0,0.9866,0.9942,0.9999,0.2536,0.5378,valid
1036,171.1125,left,1.0,0.9909,0.9958,0.9999,0.2574,0.5473,valid
1037,171.7225,left,1.0,0.9896,0.9951,0.9999,0.2372,0.5285,valid
1038,168.8579,left,0.9999,0.9894,0.996,0.9999,0.2397,0.5502,valid
1039,172.0055,left,1.0,0.9896,0.9954,0.9999,0.2813,0.5715,valid
1040,168.7098,left,0.9999,0.9833,0.9934,0.9999,0.1697,0.4328,valid
1041,167.6307,left,0.9999,0.9726,0.9894,0.9998,0.1328,0.3635,valid
1042,165.3256,left,0.9999,0.9553,0.9802,0.9998,0.1288,0.3339,valid
1043,166.3218,left,0.9999,0.9427,0.9703,0.9998,0.0963,0.2671,valid
1044,167.6998,left,0.9999,0.9533,0.9699,0.9998,0.1365,0.3377,valid
1045,167.7781,left,1.0,0.9708,0.982,0.9999,0.151,0.3881,valid
1046,168.3443,left,0.9999,0.9591,0.9782,0.9999,0.1048,0.3145,valid
1047,167.4806,left,1.0,0.9744,0.9854,0.9999,0.1553,0.3882,valid
1048,170.9538,left,1.0,0.9567,0.9775,0.9999,0.0802,0.2331,valid
1049,169.6744,left,0.9999,0.9499,0.9739,0.9999,0.081,0.2041,valid
1050,170.9767,left,1.0,0.9298,0.9753,0.9999,0.106,0.3458,valid
1051,170.5264,left,1.0,0.9314,0.9749,0.9999,0.1024,0.3207,valid
1052,167.8064,left,1.0,0.9759,0.9898,0.9999,0.2133,0.4944,valid
1053,168.4525,left,1.0,0.9755,0.9844,0.9999,0.2975,0.5379,valid
1054,169.6351,left,1.0,0.9529,0.9631,0.9999,0.1978,0.3755,valid
1055,170.4319,left,0.9999,0.8579,0.9085,0.9999,0.0595,0.1804,valid
1056,170.5428,left,0.9999,0.9012,0.9569,0.9998,0.0813,0.2931,valid
1057,167.2595,left,0.9999,0.8865,0.941,0.9999,0.1238,0.3107,valid
1058,168.9936,left,0.9999,0.9418,0.976,0.9999,0.2179,0.4762,valid
1059,169.7392,left,0.9999,0.8759,0.9433,0.9999,0.1305,0.3111,valid
1060,168.7661,left,0.9999,0.952,0.9716,0.9999,0.2599,0.4589,valid
1061,168.0948,left,0.9999,0.9194,0.9532,0.9999,0.2266,0.3892,valid
1062,167.3579,left,0.9999,0.959,0.9729,0.9999,0.3675,0.5493,valid
1063,169.3123,left,0.9999,0.9536,0.9728,0.9999,0.3064,0.4881,valid
1064,165.8452,left,0.9999,0.9528,0.97,0.9999,0.2781,0.4543,valid
1065,165.8743,left,0.9999,0.9698,0.983,0.9999,0.4151,0.6138,valid
1066,167.9392,left,1.0,0.9817,0.9872,1.0,0.5098,0.6855,valid
1067,167.4083,left,1.0,0.9589,0.9697,1.0,0.3337,0.5134,valid
1068,166.2149,left,1.0,0.9665,0.9753,1.0,0.3936,0.5614,valid
1069,167.4807,left,0.9999,0.9639,0.9721,0.9999,0.361,0.5213,valid
1070,167.1818,left,0.9999,0.9649,0.9754,0.9999,0.3561,0.5358,valid
1071,166.586,left,0.9999,0.951,0.9677,0.9999,0.3079,0.5063,valid
1072,168.3371,left,0.9999,0.9452,0.9622,0.9999,0.2853,0.4597,valid
1073,172.1974,left,1.0,0.9632,0.9774,1.0,0.3648,0.5772,valid
1074,173.721,left,0.9999,0.953,0.9716,0.9999,0.3231,0.5325,valid
1075,174.7466,left,0.9999,0.9349,0.9574,0.9999,0.275,0.4595,valid
1076,174.0903,left,0.9999,0.9331,0.9608,0.9999,0.273,0.4697,valid
1077,171.0804,left,0.9999,0.9444,0.9573,0.9999,0.3168,0.4954,valid
1078,170.9059,left,0.9999,0.8984,0.9171,0.9999,0.2033,0.3277,valid
1079,169.7373,left,0.9999,0.9252,0.9396,0.9999,0.2376,0.3642,valid
1080,171.8873,left,0.9999,0.9517,0.964,1.0,0.3058,0.4849,valid
1081,171.4905,left,0.9999,0.9142,0.9311,0.9999,0.198,0.3582,valid
1082,177.591,left,0.9999,0.9399,0.9525,0.9999,0.216,0.3922,valid
1083,174.3776,left,0.9999,0.9348,0.9522,0.9999,0.2442,0.3972,valid
1084,177.4243,left,0.9998,0.7605,0.8576,0.9998,0.0516,0.116,valid
1085,176.6532,left,0.9999,0.8484,0.866,0.9999,0.0941,0.1452,valid
1086,178.263,left,0.9998,0.8082,0.8839,0.9998,0.0507,0.1136,valid
1087,175.6363,left,0.9999,0.9031,0.915,0.9999,0.1239,0.2095,valid
1088,178.1251,left,0.9999,0.9207,0.9459,0.9999,0.1461,0.292,valid
1089,173.2337,left,0.9999,0.937,0.9477,0.9999,0.1274,0.2442,valid
1090,173.6223,left,0.9999,0.9197,0.9269,0.9999,0.1569,0.2691,valid
1091,171.6436,left,0.9999,0.8457,0.8786,0.9999,0.1024,0.1941,valid
1092,170.4799,left,0.9998,0.8124,0.8422,0.9998,0.0643,0.1105,valid
1093,168.4097,left,0.9999,0.9524,0.9614,0.9999,0.2121,0.354,valid
1094,168.8945,left,0.9999,0.8874,0.9178,0.9999,0.1005,0.1953,valid
1095,165.0554,left,0.9999,0.877,0.9301,0.9999,0.0682,0.1502,valid
1096,164.9188,left,0.9999,0.9585,0.9671,0.9999,0.1577,0.3055,valid
1097,163.5864,left,0.9999,0.9547,0.9658,0.9999,0.1541,0.2911,valid
1098,165.8457,left,0.9999,0.903,0.9573,0.9999,0.0736,0.2077,valid
1099,169.744,left,0.9999,0.897,0.9615,0.9999,0.0573,0.178,valid
1100,171.8849,left,0.9999,0.8641,0.9572,0.9999,0.0445,0.1466,valid
1101,171.2339,left,0.9999,0.8041,0.9052,0.9998,0.0238,0.0653,valid
1102,171.6781,left,0.9999,0.9343,0.9752,0.9998,0.0522,0.1485,valid
1103,168.3746,left,0.9999,0.8954,0.9629,0.9998,0.0367,0.1294,valid
1104,170.5028,left,0.9999,0.892,0.956,0.9999,0.051,0.1459,valid
1105,172.407,left,0.9999,0.9275,0.9798,0.9998,0.0453,0.1641,valid
1106,168.6176,left,0.9999,0.9419,0.9827,0.9998,0.0446,0.1508,valid
1107,169.7337,left,0.9999,0.9176,0.9693,0.9998,0.0506,0.1649,valid
1108,169.6821,left,0.9999,0.9512,0.9837,0.9998,0.0466,0.1746,valid
1109,169.9661,left,0.9999,0.9521,0.9829,0.9998,0.0673,0.219,valid
1110,174.59,left,0.9999,0.9517,0.9812,0.9997,0.0906,0.2592,valid
1111,169.8067,left,0.9999,0.9127,0.9693,0.9998,0.062,0.1981,valid
1112,172.6986,left,0.9999,0.9771,0.9931,0.9998,0.1292,0.4072,valid
1113,177.1528,left,0.9999,0.9585,0.9865,0.9998,0.0865,0.2844,valid
1114,174.156,left,0.9999,0.9762,0.992,0.9998,0.1122,0.3803,valid
1115,174.8328,left,0.9999,0.9787,0.9927,0.9998,0.1784,0.4799,valid
1116,170.0114,left,0.9999,0.9539,0.9819,0.9998,0.1211,0.3327,valid
1117,168.4771,left,0.9999,0.9589,0.9867,0.9998,0.0946,0.3111,valid
1118,168.4108,left,0.9999,0.9687,0.9887,0.9998,0.1008,0.3407,valid
1119,170.1423,left,1.0,0.9902,0.9959,0.9999,0.1988,0.5472,valid
1120,169.0092,left,1.0,0.9864,0.9943,0.9999,0.1448,0.4774,valid
1121,169.0714,left,1.0,0.9705,0.986,0.9999,0.0915,0.3065,valid
1122,172.0867,left,1.0,0.9764,0.9909,0.9998,0.0988,0.3559,valid
1123,172.5297,left,1.0,0.9697,0.9856,0.9998,0.0939,0.2978,valid
1124,164.8276,left,0.9999,0.9429,0.9748,0.9998,0.0673,0.2304,valid
1125,173.5191,left,0.9999,0.923,0.9676,0.9998,0.0667,0.2225,valid
1126,177.147,left,0.9999,0.9623,0.9839,0.9998,0.1231,0.3223,valid
1127,178.271,left,1.0,0.9615,0.9826,0.9999,0.1105,0.3408,valid
1128,179.448,left,0.9999,0.962,0.9837,0.9999,0.1661,0.3856,valid
1129,177.9382,left,0.9999,0.9156,0.9524,0.9999,0.0911,0.2207,valid
1130,174.1104,left,1.0,0.9486,0.9695,0.9999,0.0884,0.2408,valid
1131,170.5098,left,1.0,0.9695,0.9834,0.9999,0.1422,0.369,valid
1132,169.5769,left,1.0,0.9785,0.9903,0.9999,0.1773,0.4863,valid
1133,169.1646,left,1.0,0.975,0.9871,0.9999,0.1748,0.4338,valid
1134,170.169,left,1.0,0.9799,0.9886,0.9999,0.2388,0.4876,valid
1135,173.3566,left,1.0,0.9867,0.9935,0.9999,0.2808,0.5854,valid
1136,173.9128,left,1.0,0.9882,0.9954,0.9999,0.2408,0.5629,valid
1137,173.7013,left,1.0,0.9863,0.9943,0.9999,0.2887,0.6158,valid
1138,178.5505,left,0.9999,0.9783,0.9922,0.9999,0.2324,0.572,valid
1139,179.7254,left,1.0,0.9815,0.9929,0.9999,0.2489,0.5763,valid
1140,178.6438,left,1.0,0.9809,0.9919,0.9999,0.2575,0.5393,valid
1141,178.1468,left,1.0,0.9769,0.9879,0.9999,0.2537,0.5272,valid
1142,177.1964,left,0.9999,0.9846,0.9911,0.9998,0.2883,0.5607,valid
1143,173.2995,left,0.9999,0.9654,0.9761,0.9998,0.1333,0.3257,valid
1144,169.6698,left,1.0,0.9722,0.9813,0.9999,0.1563,0.3706,valid
1145,169.2055,left,1.0,0.9716,0.9806,0.9999,0.1661,0.3859,valid
1146,169.3893,left,0.9999,0.9506,0.9661,0.9998,0.1089,0.2951,valid
1147,165.2623,left,1.0,0.9791,0.9851,0.9999,0.2338,0.4712,valid
1148,169.0537,left,1.0,0.9695,0.9787,0.9999,0.1742,0.3997,valid
1149,170.5205,left,1.0,0.9673,0.9798,0.9999,0.1798,0.44,valid
1150,166.3773,left,1.0,0.9672,0.982,0.9999,0.1643,0.4406,valid
1151,167.0189,left,1.0,0.9322,0.9645,0.9999,0.1147,0.3343,valid
1152,164.5483,left,1.0,0.933,0.956,0.9999,0.106,0.2937,valid
1153,166.0707,left,1.0,0.9401,0.964,0.9999,0.0916,0.2705,valid
1154,167.4399,left,1.0,0.9489,0.9627,0.9999,0.0761,0.2278,valid
1155,167.8999,left,1.0,0.9355,0.9521,0.9999,0.0624,0.1955,valid
1156,164.5495,left,1.0,0.9497,0.9624,0.9999,0.0867,0.2696,valid
1157,165.7637,left,1.0,0.9536,0.9717,0.9999,0.0893,0.2917,valid
1158,164.361,left,0.9999,0.9704,0.9844,0.9998,0.1253,0.3442,valid
1159,166.9229,left,0.9999,0.948,0.9758,0.9998,0.0862,0.2555,valid
1160,169.0616,left,0.9999,0.932,0.9695,0.9998,0.0874,0.2384,valid
1161,167.9464,left,0.9999,0.9406,0.9752,0.9998,0.0739,0.2382,valid
1162,166.6019,left,0.9999,0.9423,0.9724,0.9998,0.0788,0.2345,valid
1163,167.3597,left,0.9999,0.9632,0.9825,0.9998,0.1189,0.3211,valid
1164,170.2247,left,0.9999,0.9328,0.97,0.9998,0.0678,0.2112,valid
1165,175.0307,left,0.9999,0.9397,0.9759,0.9998,0.081,0.2474,valid
1166,177.6775,left,0.9999,0.9501,0.9769,0.9998,0.0752,0.204,valid
1167,178.5661,left,0.9999,0.9497,0.9784,0.9998,0.0806,0.2377,valid
1168,176.2224,left,0.9999,0.9378,0.9733,0.9998,0.0723,0.2149,valid
1169,171.2845,left,0.9999,0.9251,0.9664,0.9998,0.0631,0.2006,valid
1170,171.1049,left,0.9999,0.9598,0.9795,0.9998,0.0788,0.2543,valid
1171,168.0992,left,0.9999,0.9793,0.99,0.9998,0.1167,0.3608,valid
1172,167.3419,left,1.0,0.9735,0.9868,0.9999,0.1101,0.3279,valid
1173,169.2862,left,1.0,0.9837,0.9914,0.9999,0.2037,0.4759,valid
1174,166.2644,left,0.9999,0.9677,0.984,0.9998,0.0909,0.2822,valid
1175,167.2445,left,0.9999,0.9704,0.9841,0.9998,0.0946,0.267,valid
1176,166.9881,left,0.9999,0.9783,0.9886,0.9998,0.1057,0.298,valid
1177,166.8821,left,1.0,0.9793,0.9898,0.9999,0.1141,0.3181,valid
1178,168.7456,left,0.9999,0.9696,0.9849,0.9998,0.1035,0.3148,valid
1179,168.5004,left,1.0,0.982,0.9908,0.9999,0.1354,0.374,valid
1180,169.6532,left,0.9999,0.9681,0.9835,0.9998,0.0901,0.2804,valid
1181,175.4513,left,0.9999,0.9541,0.9762,0.9998,0.0644,0.2098,valid
1182,179.2971,left,0.9999,0.9396,0.9639,0.9998,0.0684,0.1865,valid
1183,179.443,left,0.9999,0.9739,0.9855,0.9998,0.0913,0.2503,valid
1184,177.4383,left,0.9999,0.9689,0.9854,0.9999,0.098,0.269,valid
1185,174.0442,left,0.9999,0.9639,0.9823,0.9999,0.0834,0.2173,valid
1186,174.5656,left,0.9999,0.9711,0.987,0.9999,0.0982,0.2932,valid
1187,175.0528,left,0.9999,0.9694,0.9867,0.9998,0.0904,0.2722,valid
1188,176.281,left,0.9999,0.9705,0.9891,0.9998,0.0898,0.3076,valid
1189,176.5558,left,0.9999,0.9786,0.992,0.9999,0.1446,0.4143,valid
1190,175.7648,left,0.9999,0.9739,0.99,0.9999,0.1183,0.3628,valid
1191,174.5805,left,0.9999,0.976,0.9902,0.9999,0.1315,0.3864,valid
1192,171.7127,left,0.9999,0.9764,0.9909,0.9998,0.1409,0.4243,valid
1193,169.6331,left,1.0,0.9889,0.9956,0.9999,0.229,0.5607,valid
1194,167.9174,left,1.0,0.9917,0.9968,0.9999,0.2864,0.6127,valid
1195,168.1776,left,0.9999,0.9772,0.9906,0.9998,0.1498,0.4304,valid
1196,170.3069,left,0.9999,0.9802,0.9914,0.9999,0.1557,0.4331,valid
1197,170.3456,left,1.0,0.9798,0.9906,0.9999,0.1554,0.4085,valid
1198,170.4306,left,0.9999,0.9701,0.9862,0.9999,0.1024,0.2921,valid
1199,170.3045,left,1.0,0.9813,0.9922,0.9999,0.1342,0.3836,valid
1200,169.4083,left,0.9999,0.97,0.9865,0.9998,0.0985,0.2978,valid
1201,170.5642,left,0.9999,0.9669,0.9863,0.9998,0.0801,0.2512,valid
