frame_index,knee_angle_deg,visible_side_used,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,angle_status
336,82.5978,left,0.9999,0.9982,0.9987,0.9999,0.8242,0.9203,valid
337,85.2706,left,0.9999,0.9986,0.9992,0.9999,0.8588,0.9444,valid
338,86.9448,left,0.9999,0.9982,0.9989,0.9999,0.8278,0.9202,valid
339,88.8308,left,0.9999,0.9968,0.998,0.9999,0.7516,0.8757,valid
340,91.4502,left,0.9999,0.9967,0.9978,0.9999,0.751,0.8699,valid
341,89.803,left,0.9999,0.996,0.9979,0.9999,0.7114,0.8732,valid
342,90.7524,left,0.9999,0.9953,0.9973,0.9999,0.6343,0.8224,valid
343,93.9343,left,0.9999,0.9941,0.9976,0.9999,0.6424,0.8401,valid
344,96.1646,left,0.9999,0.9944,0.9977,0.9999,0.6259,0.8502,valid
345,102.4344,left,0.9999,0.995,0.998,0.9999,0.6598,0.864,valid
346,103.3056,left,0.9999,0.9892,0.9967,0.9999,0.5169,0.8253,valid
347,110.4033,left,0.9999,0.983,0.9958,0.9999,0.4817,0.8117,valid
348,110.7225,left,0.9999,0.9759,0.9942,0.9999,0.45,0.801,valid
349,114.4569,left,0.9999,0.9729,0.9949,0.9999,0.4896,0.8474,valid
350,117.4568,left,0.9999,0.9576,0.9888,0.9999,0.3692,0.7353,valid
351,124.0235,left,0.9999,0.9478,0.9882,0.9999,0.2287,0.6334,valid
352,128.7974,left,0.9999,0.9565,0.9899,0.9999,0.354,0.7243,valid
353,130.6713,left,0.9999,0.951,0.9901,1.0,0.3757,0.7636,valid
354,134.1978,left,0.9999,0.9132,0.9795,0.9999,0.2797,0.6339,valid
355,136.5826,left,0.9999,0.9217,0.9792,0.9999,0.2691,0.6145,valid
356,137.4927,left,0.9998,0.8787,0.9716,0.9999,0.1767,0.4947,valid
357,142.2855,left,0.9999,0.9421,0.9878,0.9999,0.1989,0.5749,valid
358,145.0436,left,0.9999,0.8988,0.9815,0.9999,0.1321,0.4625,valid
359,149.1348,left,0.9999,0.9137,0.9832,0.9999,0.1791,0.5599,valid
360,148.4373,left,0.9999,0.8695,0.9686,0.9999,0.1246,0.4374,valid
361,150.2345,left,0.9998,0.8897,0.9732,0.9998,0.1244,0.4475,valid
362,149.3426,left,0.9999,0.9157,0.9805,0.9999,0.1657,0.5251,valid
363,152.4842,left,0.9999,0.9115,0.9818,0.9999,0.1445,0.5195,valid
364,153.4722,left,0.9999,0.9434,0.987,0.9999,0.2712,0.6554,valid
365,152.5662,left,0.9998,0.9421,0.9873,0.9999,0.26,0.6574,valid
366,149.5706,left,0.9998,0.9436,0.9867,0.9999,0.282,0.6554,valid
367,146.1769,left,0.9999,0.9275,0.9834,0.9999,0.2112,0.5947,valid
368,146.9285,left,0.9999,0.9091,0.9768,0.9999,0.2179,0.5737,valid
369,149.2553,left,0.9999,0.9128,0.9812,0.9999,0.1693,0.5412,valid
370,148.1809,left,0.9998,0.9282,0.9838,0.9998,0.2241,0.5915,valid
371,149.205,left,0.9998,0.9241,0.9824,0.9999,0.1957,0.5679,valid
372,146.0296,left,0.9999,0.9165,0.9806,0.9999,0.1818,0.5541,valid
373,143.7929,left,0.9999,0.9321,0.9848,0.9999,0.1851,0.563,valid
374,143.1008,left,0.9999,0.9433,0.9865,0.9999,0.2846,0.6766,valid
375,143.9301,left,0.9999,0.8919,0.9761,0.9999,0.1548,0.5076,valid
376,141.1579,left,0.9999,0.9464,0.9884,0.9999,0.2234,0.6421,valid
377,138.8421,left,0.9999,0.9445,0.9889,0.9999,0.2605,0.6836,valid
378,134.7191,left,0.9999,0.9381,0.9859,0.9999,0.2808,0.6562,valid
379,131.3469,left,0.9999,0.9428,0.9888,0.9999,0.2424,0.6439,valid
380,123.7016,left,0.9999,0.9456,0.986,0.9999,0.2214,0.5493,valid
381,118.8248,left,0.9999,0.9533,0.9885,0.9999,0.3123,0.6475,valid
382,116.2913,left,0.9999,0.9593,0.9918,1.0,0.362,0.7465,valid
383,115.3361,left,1.0,0.9634,0.9897,1.0,0.3447,0.6908,valid
384,112.5146,left,1.0,0.9757,0.9942,1.0,0.4976,0.8167,valid
385,109.1484,left,0.9999,0.9816,0.9961,1.0,0.5078,0.8225,valid
386,101.9024,left,0.9999,0.9837,0.9965,0.9999,0.5364,0.8472,valid
387,100.0253,left,0.9999,0.9881,0.9974,0.9999,0.6741,0.904,valid
388,94.5894,left,0.9999,0.9939,0.9981,0.9999,0.7322,0.905,valid
389,91.6626,left,0.9999,0.9955,0.9988,0.9999,0.7493,0.9277,valid
390,86.3775,left,0.9999,0.9949,0.9983,0.9999,0.77,0.9265,valid
391,85.0022,left,0.9999,0.9973,0.9991,0.9999,0.802,0.9331,valid
392,79.8238,left,0.9999,0.9969,0.9985,0.9999,0.7843,0.8992,valid
393,77.7802,left,0.9999,0.9971,0.9986,0.9999,0.7975,0.8966,valid
394,76.5625,left,0.9999,0.9958,0.9972,0.9999,0.6252,0.7817,valid
395,75.1713,left,0.9999,0.9972,0.9981,0.9999,0.7488,0.857,valid
396,72.3214,left,0.9999,0.9988,0.9993,0.9999,0.9167,0.9608,valid
397,71.0639,left,0.9999,0.9985,0.9992,0.9999,0.8902,0.9501,valid
398,70.7342,left,1.0,0.9994,0.9997,1.0,0.9445,0.979,valid
399,67.7943,left,0.9999,0.9991,0.9996,0.9999,0.9214,0.9702,valid
400,67.3,left,1.0,0.9994,0.9997,1.0,0.9203,0.9666,valid
401,66.1825,left,1.0,0.9995,0.9997,1.0,0.9403,0.9743,valid
402,66.3829,left,1.0,0.9996,0.9998,1.0,0.9611,0.9837,valid
403,65.3493,left,1.0,0.9996,0.9998,1.0,0.9594,0.9832,valid
404,63.9942,left,1.0,0.9998,0.9999,1.0,0.9837,0.9939,valid
405,62.9101,left,1.0,0.9998,0.9999,1.0,0.9858,0.9958,valid
406,62.2573,left,0.9999,0.9997,0.9998,1.0,0.9767,0.9932,valid
407,62.7868,left,0.9999,0.9995,0.9998,1.0,0.9505,0.981,valid
408,61.4519,left,1.0,0.9995,0.9997,1.0,0.9529,0.982,valid
409,62.2608,left,0.9999,0.9994,0.9997,1.0,0.9486,0.9805,valid
410,64.3157,left,1.0,0.9996,0.9998,1.0,0.9723,0.9915,valid
411,64.2253,left,1.0,0.9996,0.9998,1.0,0.9653,0.9907,valid
412,64.7403,left,0.9999,0.9992,0.9997,0.9999,0.9471,0.9828,valid
413,65.8067,left,1.0,0.9996,0.9998,1.0,0.9774,0.9917,valid
414,66.0995,left,0.9999,0.9994,0.9998,0.9999,0.964,0.9873,valid
415,66.8299,left,0.9999,0.9996,0.9999,1.0,0.9785,0.9938,valid
416,67.9412,left,0.9999,0.9995,0.9998,1.0,0.9687,0.9886,valid
417,69.3423,left,0.9999,0.9995,0.9998,1.0,0.9702,0.9913,valid
418,72.4191,left,0.9999,0.9993,0.9997,1.0,0.9549,0.9848,valid
419,74.3918,left,0.9999,0.9989,0.9993,0.9999,0.8802,0.9442,valid
420,77.3392,left,0.9999,0.9984,0.9993,0.9999,0.8754,0.9507,valid
421,78.2305,left,0.9999,0.9984,0.9992,0.9999,0.8402,0.9334,valid
422,80.3642,left,0.9999,0.9977,0.9989,0.9999,0.8368,0.9268,valid
423,85.0917,left,0.9999,0.9976,0.9991,0.9999,0.828,0.9382,valid
424,86.4999,left,0.9999,0.9958,0.9986,0.9999,0.7765,0.9295,valid
425,88.4886,left,0.9999,0.9969,0.9991,0.9999,0.8181,0.9525,valid
426,93.4366,left,0.9999,0.9897,0.9977,0.9999,0.5968,0.8815,valid
427,96.9698,left,0.9999,0.9941,0.9987,1.0,0.7129,0.9267,valid
428,102.2834,left,0.9999,0.9907,0.9985,0.9999,0.6537,0.9092,valid
429,104.8238,left,1.0,0.9918,0.9983,1.0,0.6741,0.9032,valid
430,108.4668,left,0.9999,0.9894,0.9979,0.9999,0.627,0.8581,valid
431,110.5961,left,0.9999,0.9817,0.9966,0.9999,0.4788,0.7997,valid
432,110.366,left,0.9999,0.9656,0.9934,0.9999,0.4915,0.7927,valid
433,113.4322,left,0.9999,0.97,0.9946,0.9999,0.4331,0.792,valid
434,116.4806,left,0.9999,0.9568,0.992,0.9999,0.3156,0.7182,valid
435,120.9166,left,0.9999,0.9284,0.9825,0.9999,0.3073,0.671,valid
436,122.2175,left,0.9999,0.9571,0.9866,0.9999,0.2216,0.6269,valid
437,127.0012,left,0.9999,0.9447,0.9888,0.9999,0.1811,0.6006,valid
438,133.0862,left,0.9999,0.9573,0.9923,0.9999,0.2463,0.6659,valid
439,137.5474,left,0.9999,0.9519,0.9903,0.9999,0.2123,0.5987,valid
440,138.7532,left,0.9999,0.9474,0.991,0.9999,0.2096,0.596,valid
441,140.7136,left,0.9999,0.951,0.9905,0.9999,0.2041,0.6079,valid
442,140.0423,left,0.9999,0.9631,0.9929,0.9999,0.1297,0.532,valid
443,141.2168,left,0.9999,0.9662,0.993,0.9999,0.1444,0.5721,valid
444,141.9506,left,0.9999,0.9719,0.9945,0.9999,0.2458,0.6817,valid
445,142.567,left,0.9999,0.9736,0.9938,0.9999,0.2338,0.6656,valid
446,144.0472,left,0.9999,0.9723,0.9941,0.9999,0.222,0.6753,valid
447,145.6379,left,0.9999,0.9676,0.9939,0.9999,0.1631,0.5915,valid
448,142.3685,left,0.9999,0.9722,0.9936,0.9999,0.2541,0.6586,valid
449,145.0596,left,0.9999,0.9616,0.9918,0.9999,0.298,0.7107,valid
450,145.366,left,0.9999,0.9717,0.993,0.9999,0.2465,0.6306,valid
451,144.0287,left,0.9999,0.9649,0.9928,0.9999,0.2657,0.6694,valid
452,143.3471,left,0.9999,0.9712,0.994,0.9999,0.2737,0.6874,valid
453,143.409,left,0.9999,0.9559,0.991,0.9999,0.2671,0.6664,valid
454,142.8074,left,0.9999,0.9401,0.988,0.9999,0.2384,0.6439,valid
455,145.0679,left,0.9999,0.9505,0.9888,0.9999,0.2608,0.6196,valid
456,142.1306,left,0.9999,0.9195,0.9853,0.9999,0.2163,0.6291,valid
457,141.6613,left,0.9999,0.9539,0.9892,0.9999,0.2025,0.6467,valid
458,139.9454,left,0.9999,0.9697,0.9938,0.9999,0.3867,0.7814,valid
459,137.4749,left,0.9999,0.9595,0.9922,0.9999,0.3446,0.7572,valid
460,134.1376,left,0.9999,0.9721,0.9935,0.9999,0.2994,0.742,valid
461,132.5491,left,0.9999,0.9094,0.9813,0.9999,0.258,0.6342,valid
462,133.1492,left,0.9999,0.9381,0.9866,0.9999,0.2978,0.684,valid
463,130.2692,left,0.9999,0.9337,0.9858,0.9999,0.2218,0.6268,valid
464,125.285,left,0.9999,0.9402,0.9854,0.9999,0.2972,0.6286,valid
465,120.1877,left,0.9999,0.9589,0.99,0.9999,0.4049,0.7448,valid
466,123.5738,left,0.9999,0.9589,0.991,1.0,0.4137,0.7765,valid
467,119.1733,left,0.9999,0.969,0.993,0.9999,0.3666,0.7178,valid
468,116.5153,left,0.9999,0.9801,0.9964,0.9999,0.5562,0.8538,valid
469,110.4947,left,1.0,0.9892,0.9976,1.0,0.7048,0.9221,valid
470,107.472,left,0.9999,0.9881,0.9975,0.9999,0.6412,0.907,valid
471,105.6441,left,0.9999,0.9908,0.9979,0.9999,0.6926,0.9067,valid
472,98.3599,left,0.9999,0.9956,0.9986,0.9999,0.7727,0.9216,valid
473,95.8088,left,0.9999,0.9938,0.9983,0.9999,0.75,0.9121,valid
474,94.4832,left,1.0,0.9963,0.9984,1.0,0.7616,0.8875,valid
475,90.2874,left,0.9999,0.9968,0.999,0.9999,0.7863,0.9167,valid
476,84.998,left,0.9999,0.9956,0.998,0.9999,0.6934,0.8493,valid
477,81.8283,left,0.9999,0.995,0.9978,0.9999,0.6032,0.8009,valid
478,80.5595,left,0.9999,0.9962,0.9984,0.9999,0.7445,0.8892,valid
479,79.3784,left,0.9999,0.9957,0.9975,0.9999,0.6806,0.8251,valid
480,75.9408,left,0.9999,0.9975,0.9985,0.9999,0.7759,0.8938,valid
481,75.7124,left,0.9999,0.9975,0.9984,0.9999,0.7716,0.8728,valid
482,73.4183,left,0.9999,0.9985,0.9992,0.9999,0.8378,0.9384,valid
483,72.9572,left,1.0,0.9987,0.9992,1.0,0.8673,0.9371,valid
484,72.1585,left,0.9999,0.9985,0.999,1.0,0.8603,0.9223,valid
485,71.0108,left,1.0,0.999,0.9993,1.0,0.8541,0.9221,valid
486,71.3844,left,1.0,0.9993,0.9994,1.0,0.8716,0.9377,valid
487,71.0276,left,1.0,0.9991,0.9994,1.0,0.8664,0.9422,valid
488,70.1923,left,1.0,0.9991,0.9993,1.0,0.8695,0.9451,valid
489,69.2102,left,0.9999,0.999,0.9991,1.0,0.818,0.9176,valid
490,68.075,left,1.0,0.9992,0.9992,1.0,0.84,0.9236,valid
491,69.2737,left,1.0,0.9992,0.9993,1.0,0.8283,0.9209,valid
492,68.6237,left,0.9999,0.9992,0.9992,1.0,0.8426,0.9247,valid
493,69.2092,left,1.0,0.9995,0.9996,1.0,0.9157,0.9642,valid
494,69.4477,left,1.0,0.9994,0.9994,1.0,0.8737,0.9392,valid
495,69.8882,left,0.9999,0.999,0.999,1.0,0.8281,0.9168,valid
496,69.8442,left,0.9999,0.9991,0.9992,1.0,0.8485,0.9239,valid
497,70.7854,left,0.9999,0.9992,0.9993,1.0,0.8853,0.9462,valid
498,71.9415,left,1.0,0.9995,0.9995,1.0,0.8873,0.9475,valid
499,72.696,left,1.0,0.9994,0.9994,1.0,0.8617,0.9369,valid
500,74.2392,left,1.0,0.9996,0.9997,1.0,0.9356,0.9736,valid
501,75.2306,left,0.9999,0.9991,0.9993,1.0,0.8437,0.9341,valid
502,78.2301,left,1.0,0.9995,0.9996,1.0,0.9176,0.9681,valid
503,80.0999,left,0.9999,0.9991,0.9995,1.0,0.907,0.9684,valid
504,81.9331,left,0.9999,0.9984,0.9988,0.9999,0.7553,0.876,valid
505,84.3996,left,0.9999,0.9978,0.9987,0.9999,0.72,0.8827,valid
506,85.2886,left,0.9999,0.9983,0.9993,0.9999,0.8429,0.9518,valid
507,85.399,left,0.9999,0.9974,0.9986,0.9999,0.74,0.8876,valid
508,88.1624,left,0.9999,0.9983,0.9991,1.0,0.8187,0.9296,valid
509,91.6456,left,0.9999,0.9984,0.9994,0.9999,0.8356,0.947,valid
510,93.806,left,1.0,0.9977,0.9992,1.0,0.7606,0.9333,valid
511,97.0682,left,0.9999,0.9979,0.9992,0.9999,0.7889,0.9395,valid
512,101.4751,left,0.9999,0.9969,0.9991,1.0,0.7971,0.9501,valid
513,104.6242,left,0.9999,0.9905,0.997,1.0,0.6547,0.8966,valid
514,106.6383,left,0.9999,0.9936,0.9985,1.0,0.7602,0.9419,valid
515,112.9024,left,0.9999,0.9887,0.9974,1.0,0.6835,0.9103,valid
516,116.9602,left,1.0,0.9858,0.9965,1.0,0.5992,0.8624,valid
517,119.5299,left,0.9999,0.9676,0.992,0.9999,0.4547,0.7618,valid
518,121.8754,left,0.9999,0.9645,0.9925,0.9999,0.3955,0.7358,valid
519,122.7635,left,0.9999,0.9725,0.9939,0.9999,0.4516,0.7758,valid
520,128.6933,left,0.9999,0.9662,0.9943,0.9999,0.4175,0.7868,valid
521,132.1785,left,0.9999,0.9735,0.9948,0.9999,0.4402,0.8021,valid
522,132.2937,left,0.9999,0.9688,0.9941,0.9999,0.4337,0.8018,valid
523,136.18,left,0.9999,0.9696,0.995,0.9999,0.4552,0.8184,valid
524,139.439,left,0.9999,0.9668,0.9943,0.9999,0.3715,0.755,valid
525,140.8145,left,0.9999,0.9673,0.994,0.9999,0.2611,0.6858,valid
526,142.6203,left,0.9999,0.9533,0.9918,0.9999,0.2212,0.6285,valid
527,143.6764,left,0.9999,0.9661,0.9943,0.9999,0.3114,0.7419,valid
528,146.8695,left,0.9999,0.9659,0.9935,0.9999,0.2986,0.7041,valid
529,146.4173,left,0.9999,0.9641,0.993,0.9999,0.4345,0.8054,valid
530,150.5301,left,0.9999,0.9656,0.994,0.9999,0.3517,0.758,valid
531,145.2406,left,0.9999,0.9768,0.9947,0.9999,0.4044,0.787,valid
532,146.6789,left,0.9999,0.9861,0.9965,0.9999,0.3845,0.7871,valid
533,147.0369,left,0.9999,0.9825,0.9947,0.9999,0.2937,0.7237,valid
534,147.4515,left,0.9999,0.9804,0.9945,0.9999,0.2741,0.7309,valid
535,150.2888,left,0.9999,0.9759,0.9915,0.9999,0.1926,0.6247,valid
536,150.4293,left,1.0,0.9846,0.9937,0.9999,0.4926,0.8278,valid
537,151.4235,left,1.0,0.9843,0.9932,1.0,0.394,0.783,valid
538,150.1489,left,1.0,0.9696,0.9879,1.0,0.2491,0.6476,valid
539,152.954,left,1.0,0.9687,0.9882,0.9999,0.2402,0.6786,valid
540,152.1747,left,1.0,0.9735,0.9884,0.9999,0.2247,0.6648,valid
541,153.468,left,1.0,0.9614,0.9857,0.9999,0.1984,0.6249,valid
542,156.2694,left,0.9999,0.9703,0.9889,0.9999,0.226,0.6414,valid
543,154.8079,left,1.0,0.9691,0.9882,0.9999,0.1374,0.5476,valid
544,156.1619,left,1.0,0.9656,0.9887,0.9999,0.1501,0.5501,valid
545,155.9639,left,0.9999,0.9284,0.9801,0.9998,0.1208,0.4414,valid
546,158.4133,left,1.0,0.9494,0.9855,0.9998,0.1423,0.4845,valid
547,156.8567,left,0.9999,0.8865,0.9725,0.9998,0.0758,0.3151,valid
548,160.1641,left,1.0,0.9375,0.981,0.9998,0.1325,0.45,valid
549,162.1261,left,0.9999,0.875,0.9693,0.9998,0.0691,0.2725,valid
550,161.5004,left,1.0,0.9705,0.9894,0.9999,0.1806,0.5552,valid
551,163.8455,left,1.0,0.9784,0.9903,0.9999,0.1847,0.5921,valid
552,163.7926,left,1.0,0.9867,0.9935,0.9999,0.2496,0.6891,valid
553,164.0688,left,1.0,0.9758,0.9877,0.9999,0.1616,0.5759,valid
554,165.7532,left,1.0,0.9662,0.9843,0.9999,0.2329,0.6846,valid
555,166.2264,left,1.0,0.96,0.9812,0.9999,0.1533,0.5893,valid
556,166.9089,left,1.0,0.9339,0.9676,0.9999,0.134,0.5187,valid
557,166.0294,left,1.0,0.9496,0.9786,0.9999,0.1992,0.6187,valid
558,164.8744,left,0.9999,0.938,0.9685,0.9998,0.1134,0.5116,valid
559,166.1719,left,1.0,0.9588,0.9791,0.9999,0.2478,0.6298,valid
560,166.6045,left,0.9999,0.9632,0.985,0.9999,0.1466,0.6297,valid
561,168.1068,left,0.9999,0.9613,0.9808,0.9998,0.1073,0.5133,valid
562,167.2975,left,0.9999,0.958,0.9791,0.9999,0.1636,0.5903,valid
563,166.4435,left,0.9999,0.9784,0.989,0.9998,0.1678,0.6457,valid
564,165.6569,left,0.9999,0.9734,0.9859,0.9998,0.1248,0.5627,valid
565,167.11,left,0.9999,0.973,0.9881,0.9998,0.1435,0.6027,valid
566,166.8422,left,0.9999,0.9402,0.9764,0.9998,0.1047,0.5218,valid
567,166.5174,left,0.9999,0.9419,0.9766,0.9998,0.1096,0.5304,valid
568,165.5651,left,0.9999,0.9579,0.9827,0.9998,0.1341,0.5975,valid
569,166.0591,left,0.9999,0.9742,0.9888,0.9998,0.1678,0.6597,valid
570,166.5923,left,0.9999,0.9821,0.992,0.9998,0.1835,0.6751,valid
571,166.6344,left,0.9999,0.9772,0.9898,0.9997,0.175,0.6643,valid
572,165.3796,left,0.9999,0.9658,0.9848,0.9998,0.1446,0.6006,valid
573,164.7436,left,0.9999,0.9478,0.978,0.9998,0.1287,0.5791,valid
574,165.9422,left,0.9999,0.9439,0.9759,0.9998,0.1207,0.5501,valid
575,165.5331,left,0.9999,0.9664,0.9855,0.9998,0.1575,0.6282,valid
576,168.6439,left,0.9999,0.9447,0.9784,0.9998,0.141,0.5939,valid
577,166.4721,left,0.9999,0.9671,0.9842,0.9998,0.1452,0.6044,valid
578,166.9775,left,0.9999,0.9416,0.9759,0.9998,0.1406,0.5727,valid
579,165.3126,left,0.9999,0.9536,0.9815,0.9998,0.1028,0.527,valid
580,166.1006,left,0.9999,0.9585,0.9816,0.9998,0.1202,0.5618,valid
581,167.0523,left,0.9999,0.9721,0.9882,0.9998,0.1459,0.6048,valid
582,166.1949,left,0.9999,0.9463,0.9777,0.9997,0.1063,0.5333,valid
583,166.605,left,0.9999,0.9586,0.9808,0.9997,0.1107,0.5056,valid
584,167.5039,left,0.9998,0.9787,0.9897,0.9996,0.1375,0.6026,valid
585,167.6346,left,0.9999,0.9728,0.9883,0.9997,0.1496,0.6161,valid
586,167.5332,left,0.9998,0.9567,0.9808,0.9997,0.1051,0.5132,valid
587,165.8157,left,0.9999,0.9751,0.9882,0.9998,0.1637,0.6188,valid
588,165.9432,left,0.9999,0.9491,0.9767,0.9998,0.1274,0.527,valid
589,168.1048,left,0.9998,0.9632,0.9847,0.9997,0.1324,0.6029,valid
590,167.357,left,0.9999,0.9563,0.98,0.9997,0.1315,0.5626,valid
591,168.6523,left,0.9999,0.9458,0.9771,0.9997,0.1146,0.5326,valid
592,169.131,left,0.9999,0.9504,0.9757,0.9998,0.1101,0.5333,valid
593,169.3313,left,0.9998,0.9502,0.9805,0.9997,0.0985,0.5279,valid
594,168.6684,left,0.9999,0.9677,0.9852,0.9998,0.1117,0.5287,valid
595,168.5535,left,0.9998,0.9456,0.9763,0.9997,0.0925,0.4658,valid
596,169.337,left,0.9998,0.9416,0.9757,0.9997,0.087,0.4782,valid
597,169.0084,left,0.9999,0.9597,0.9849,0.9997,0.1115,0.5593,valid
598,167.0074,left,0.9999,0.9685,0.9867,0.9997,0.1114,0.5461,valid
599,169.5371,left,0.9999,0.9645,0.9858,0.9997,0.1183,0.5608,valid
600,167.9506,left,0.9999,0.9573,0.9795,0.9998,0.1277,0.5357,valid
601,167.3995,left,0.9998,0.9442,0.9747,0.9997,0.1348,0.5375,valid
602,166.1036,left,0.9999,0.9436,0.9751,0.9998,0.1343,0.5399,valid
603,168.5119,left,0.9998,0.948,0.9771,0.9997,0.133,0.53,valid
604,166.5842,left,0.9999,0.9588,0.9817,0.9998,0.2034,0.6256,valid
605,166.2597,left,0.9999,0.9482,0.9779,0.9998,0.1453,0.562,valid
606,166.4965,left,0.9999,0.9728,0.9854,0.9998,0.1669,0.5804,valid
607,168.0279,left,0.9999,0.9709,0.9851,0.9998,0.1633,0.5908,valid
608,166.9672,left,0.9999,0.9818,0.9897,0.9998,0.1738,0.6302,valid
609,166.869,left,0.9998,0.9666,0.9823,0.9997,0.097,0.4823,valid
610,167.9231,left,0.9999,0.9685,0.9833,0.9998,0.1585,0.6066,valid
611,169.6445,left,0.9999,0.9791,0.9895,0.9997,0.1848,0.6552,valid
612,167.6998,left,0.9999,0.9804,0.9904,0.9998,0.1901,0.6855,valid
613,168.5516,left,0.9999,0.9784,0.9908,0.9997,0.1621,0.6637,valid
614,168.4197,left,0.9999,0.9773,0.9899,0.9998,0.1903,0.6648,valid
615,168.4677,left,0.9999,0.9819,0.9901,0.9998,0.1943,0.6837,valid
616,169.2881,left,0.9999,0.9802,0.9914,0.9998,0.1743,0.6795,valid
617,168.8248,left,0.9999,0.9704,0.9855,0.9998,0.1443,0.6156,valid
618,171.0462,left,0.9999,0.9683,0.9856,0.9997,0.1257,0.5813,valid
619,168.3586,left,0.9999,0.9715,0.9883,0.9997,0.1316,0.5947,valid
620,170.6336,left,0.9999,0.9727,0.989,0.9997,0.1506,0.6401,valid
621,169.9372,left,0.9998,0.9759,0.9904,0.9997,0.1661,0.6566,valid
622,169.88,left,0.9998,0.973,0.9869,0.9997,0.1523,0.6024,valid
623,170.8932,left,0.9998,0.9596,0.9839,0.9997,0.1196,0.5283,valid
624,168.9487,left,0.9999,0.9694,0.9864,0.9997,0.1176,0.5524,valid
625,169.8003,left,0.9999,0.9723,0.9875,0.9998,0.1445,0.5905,valid
626,168.1804,left,0.9998,0.9621,0.9846,0.9997,0.1133,0.5438,valid
627,168.8885,left,0.9998,0.9614,0.9825,0.9997,0.1179,0.5457,valid
628,167.9734,left,0.9998,0.9692,0.985,0.9997,0.1298,0.5617,valid
629,170.5539,left,0.9998,0.9691,0.9878,0.9997,0.1292,0.5748,valid
630,170.7005,left,0.9998,0.9569,0.9837,0.9996,0.0896,0.4852,valid
631,171.285,left,0.9999,0.9392,0.9812,0.9997,0.0922,0.473,valid
632,171.6736,left,0.9998,0.9234,0.9772,0.9997,0.0813,0.4601,valid
633,170.4491,left,0.9998,0.9598,0.9841,0.9997,0.1145,0.5456,valid
634,169.2042,left,0.9999,0.9608,0.9822,0.9997,0.1162,0.5287,valid
635,170.2691,left,0.9998,0.9306,0.9755,0.9996,0.0885,0.467,valid
636,170.0501,left,0.9998,0.9322,0.9749,0.9997,0.1128,0.5269,valid
637,168.2298,left,0.9998,0.948,0.9824,0.9997,0.1249,0.5821,valid
638,166.4403,left,0.9998,0.9484,0.9793,0.9997,0.1473,0.5861,valid
639,164.3307,left,0.9999,0.9508,0.9835,0.9999,0.2315,0.711,valid
640,164.8177,left,0.9999,0.9279,0.9789,0.9998,0.1906,0.6356,valid
641,161.4403,left,0.9998,0.9374,0.9832,0.9998,0.2363,0.6856,valid
642,157.5651,left,0.9998,0.8781,0.9685,0.9998,0.1915,0.6109,valid
643,153.9903,left,0.9998,0.9317,0.9798,0.9998,0.1993,0.6173,valid
644,149.9533,left,0.9999,0.9214,0.975,0.9998,0.2384,0.6316,valid
645,149.4011,left,0.9999,0.9588,0.9858,0.9998,0.3145,0.725,valid
646,141.6342,left,0.9999,0.9567,0.9844,0.9999,0.2652,0.6469,valid
647,142.3582,left,0.9999,0.9585,0.9885,0.9999,0.2967,0.6916,valid
648,134.941,left,0.9999,0.9668,0.9909,0.9999,0.3328,0.7306,valid
649,133.016,left,0.9999,0.9677,0.9906,0.9999,0.3496,0.7407,valid
650,131.5791,left,0.9999,0.9756,0.9932,0.9999,0.3758,0.7698,valid
651,128.6226,left,0.9999,0.9271,0.9769,0.9999,0.2278,0.5898,valid
652,127.1578,left,0.9999,0.9617,0.9896,0.9999,0.3006,0.6754,valid
653,123.7321,left,0.9999,0.9687,0.9904,0.9999,0.2945,0.7172,valid
654,120.7509,left,0.9998,0.9544,0.9889,0.9999,0.302,0.727,valid
655,118.7323,left,0.9999,0.9722,0.9911,0.9999,0.3482,0.7143,valid
656,114.2543,left,0.9999,0.96,0.9894,0.9999,0.3331,0.7263,valid
657,111.9746,left,0.9999,0.9792,0.9943,0.9999,0.3419,0.7284,valid
658,111.8882,left,0.9999,0.9843,0.9956,0.9999,0.4115,0.7636,valid
659,105.4355,left,0.9999,0.9773,0.9932,0.9999,0.3628,0.726,valid
660,104.7708,left,0.9999,0.9806,0.9946,0.9999,0.3808,0.7459,valid
661,103.9789,left,0.9999,0.9869,0.9964,0.9999,0.4486,0.7924,valid
662,102.2694,left,0.9999,0.9849,0.9951,0.9999,0.4335,0.7437,valid
663,98.1118,left,0.9999,0.9874,0.9945,0.9999,0.4024,0.6952,valid
664,95.9843,left,0.9999,0.9936,0.9972,0.9999,0.4704,0.7519,valid
665,93.1232,left,0.9999,0.9959,0.9981,0.9999,0.6133,0.821,valid
666,90.3419,left,0.9999,0.9956,0.9979,0.9999,0.6122,0.8327,valid
667,87.2075,left,0.9999,0.9932,0.9962,0.9999,0.5403,0.7694,valid
668,85.71,left,0.9999,0.9965,0.9984,0.9999,0.6123,0.859,valid
669,82.3095,left,0.9999,0.9966,0.9985,0.9999,0.4929,0.7855,valid
670,81.3613,left,0.9999,0.9957,0.9979,0.9999,0.4837,0.7689,valid
671,79.7105,left,0.9999,0.9965,0.9978,0.9999,0.5946,0.8322,valid
672,77.5482,left,0.9999,0.9974,0.9988,0.9999,0.8119,0.9336,valid
